"contamination_level","ctam_sigma","ctam_mu","cook_cutoff","robust_m_est_bias","robust_m_est_variance","robust_mm_est_bias","robust_mm_est_variance","robust_s_est_bias","robust_s_est_variance","ols_est_bias","ols_est_variance","ols_diag_est_bias","ols_diag_est_variance","ols_mspe","robust_m_mspe","robust_mm_mspe","robust_s_mspe","ols_diag_mspe"
0.1,0.1,0,4,-0.00598177407216505,0.00560593641845547,-0.0057838662573737,0.00564485702720013,0.00626459475463648,0.0167822824611997,-0.00663454828846133,0.00500759332060619,-0.0036914807665458,0.00716058227025551,1.02043587899723,1.02121911457793,1.0212755904209,1.04168471824329,1.02359341937502
0.1,0.5,0,1,-0.0300839155820476,0.00624891160156964,-0.0285535969630304,0.0062351319529361,-0.0130040353656546,0.0167151302355923,-0.0378895228052638,0.00651579218685638,-0.0277319688778679,0.00814668907145498,1.01020668294636,1.00963604113361,1.00945964703402,1.03081423078064,1.01283752273525
0.1,0.5,0,2,-0.0407340118128252,0.00597947046268467,-0.0386229775315785,0.00616756225735545,-0.0259235667348603,0.0182509250026751,-0.0473606724323956,0.00578008884039537,-0.0422407133070728,0.00702869952434826,1.0032750381484,1.00271623210907,1.00263174314612,1.02405071899495,1.00563437119752
0.1,0.5,0,3,-0.0392755815797239,0.00569381749886613,-0.0377230171683933,0.00571372778160289,-0.0159617839671129,0.0190950164818386,-0.0468382956056004,0.00524652816425628,-0.0350318792554345,0.00762344260966922,1.0142573517021,1.01384583256291,1.01370350423755,1.03641502112638,1.01591153204524
0.1,0.5,0,4,-0.0393738402270238,0.00610771565516669,-0.0378193171054939,0.00620632804024233,-0.0195553757248399,0.0200586568378703,-0.0472614396812054,0.00598491001041633,-0.0348431956355355,0.00724065272084773,1.02591699674447,1.02591056259547,1.0259719426283,1.05355857561687,1.02729135253441
0.1,1,0,1,-0.119848544478745,0.00817563525521481,-0.0965507769261718,0.0086651689073267,-0.0291204002757512,0.0211320029338081,-0.181147407869873,0.00982595862698484,-0.13380330382468,0.00991390561786011,1.05208684198201,1.03270904381028,1.02837205361247,1.04981502197442,1.04035344327486
0.1,1,0,2,-0.10732979445453,0.00676683329602201,-0.0818348602656913,0.0067877285879894,-0.0212073429690045,0.0192119952895967,-0.173497409311557,0.00973427659099841,-0.10357252819721,0.00819827410369529,1.04822211355346,1.02585594016858,1.02092838817764,1.03841234617877,1.02859172958894
0.1,1,0,3,-0.112493068249416,0.00614928281494,-0.0874139475511899,0.00654680934614556,-0.0224069837978591,0.0223973821571715,-0.177282543392806,0.00776691649896265,-0.0904252593153203,0.00687519979910602,1.04694108673507,1.02439707230375,1.01923420131437,1.03916269905532,1.02164722595027
0.1,1,0,4,-0.120021093927655,0.00736697773529239,-0.0958898913699502,0.00741028586792176,-0.0392152932494232,0.0205681827807325,-0.182652437391743,0.00948660823488763,-0.0896707694586243,0.00830774084253973,1.05436769479818,1.03277846193293,1.02739465867195,1.04671038296182,1.02718913119912
0.1,2,0,1,-0.287349509792964,0.0115733196378898,-0.115385597507586,0.00956653969543409,-0.0314165683320402,0.0192608665657073,-0.571215586771351,0.0234204204250796,-0.331499908713815,0.0108625667414201,1.3582092360873,1.09629177080372,1.02305374625134,1.03010669394105,1.12426646067732
0.1,2,0,2,-0.286957235376129,0.0109754843250494,-0.119464273857717,0.00992781318470639,-0.0308190875607162,0.0169056199756876,-0.55448943520546,0.0192726761945521,-0.234664704548145,0.0107067108059864,1.32261954845921,1.08939445189554,1.02074450501984,1.02596242251482,1.06126073112557
0.1,2,0,3,-0.287165369307337,0.0105510696422629,-0.114724480692086,0.00897145824912109,-0.0257871518160591,0.0171075626704195,-0.565467859711351,0.0240209325100163,-0.194307129327183,0.00878010099218624,1.34870876231154,1.09610754905048,1.02347126836175,1.02951578560593,1.04979955629685
0.1,2,0,4,-0.289717819014417,0.0112910380415743,-0.124880884016228,0.00963128969134512,-0.0504256237827687,0.0208860932345881,-0.555312561353917,0.0229185538662837,-0.181330993720607,0.00948721830666574,1.34242666748996,1.10406435585967,1.03375230459177,1.04380192151665,1.05227582587295
0.2,0,0,1,-0.00419949356447513,0.00526119594476494,-0.00402048518744658,0.0054065470937157,0.00206136109221067,0.0178217399271884,-0.00432184125877422,0.00513453110772708,-0.00473751435876246,0.00679027310611305,1.0136691716807,1.01403838961291,1.01418636851053,1.0380190613461,1.01636537457231
0.2,0,0,2,-0.00228900658627507,0.00526290063457736,-0.00201580121813549,0.00531605065568362,-0.00554046278238207,0.0172023935893213,-0.00104953624663451,0.00499114455402381,-0.00192340381614464,0.00657757938433174,0.998682348390455,0.999656128344771,0.999977091215339,1.02483345287971,1.00353599081234
0.2,0,0,3,0.00499880964041521,0.00511227458989189,0.00487023567667766,0.00514478815439255,0.00882670921741502,0.0166674252565354,0.0042194098128987,0.00489590525643787,0.00370502788459293,0.00728557798711402,1.00945981606583,1.0099589053313,1.01030332871734,1.03225506815384,1.01371014991819
0.2,0,0,4,0.00141570350163933,0.00489289629619621,0.000729155663725667,0.00492155292081628,-0.00324009398612679,0.0176574728330828,0.00162172915164005,0.00454977349528038,0.00254119514960394,0.00699302804385835,1.00418797305652,1.00471333263305,1.00466452148549,1.02743321391302,1.00761326433589
0.2,0.1,0,1,-0.00917648946881955,0.0053426340810786,-0.00937872788320049,0.00538575091155492,-0.0219635861384284,0.0179085424499946,-0.00942334624915975,0.00513148783582875,-0.0141206736218185,0.00682187297238798,1.01947004096343,1.01999709589132,1.01996948844855,1.04505181271168,1.02302519348731
0.2,0.1,0,2,-0.00822465485069435,0.00543025737524624,-0.008156060066697,0.00541929540986102,-0.016635094162891,0.0190550648449719,-0.00872016727445968,0.00514712519726909,-0.0106333986848073,0.00705238505803916,1.0052930486728,1.0056303844259,1.00576209905412,1.03473931156796,1.00854221508099
0.2,0.1,0,3,-0.00154652902890895,0.0053122790583231,-0.00137299422692139,0.00527722011061932,-0.00049706752679235,0.0175901819891747,-0.00176620063109834,0.00513060908696203,-0.000739798700494454,0.00718763955516566,1.01858659829555,1.01908997121784,1.01903252419722,1.04470377098658,1.02156740328584
0.2,0.1,0,4,-0.00398587163223785,0.00529832395381104,-0.0039790659745127,0.00535549432871142,-0.00956670862308862,0.0165869975354491,-0.00293701988287842,0.00498620349100472,-0.00286613079029485,0.00747194067507162,1.00315311062578,1.00348546291978,1.00341179705368,1.02862363638961,1.00629061982222
0.2,0.5,0,1,-0.0724405336822691,0.00610165064266169,-0.0693927879457741,0.00613581771668709,-0.0263832925733909,0.0177746270466187,-0.087530237353401,0.00660989452076864,-0.0730120519488631,0.00759714041400311,1.01734805589267,1.01496447172357,1.01472449011457,1.03868813761002,1.01940393777209
0.2,0.5,0,2,-0.0865097174756306,0.0054048050698607,-0.0838483108288344,0.00551619002123554,-0.050881495863333,0.0202626385555221,-0.100396611221881,0.00504695195866898,-0.0783132327789595,0.00756238796830642,1.01801188063176,1.01583532349542,1.01578863494907,1.03793890814734,1.01716765711177
0.2,0.5,0,3,-0.0756526829238162,0.00628721447913898,-0.0739912972838981,0.00631700795359412,-0.0387577546111872,0.0209808249738723,-0.0895997589708464,0.00619500857950907,-0.0604514820462949,0.00784252529206115,1.01374254874246,1.01155605423409,1.0116247239066,1.03740049911446,1.01223819196516
0.2,0.5,0,4,-0.0886109753863518,0.00567413339017794,-0.0865059040088796,0.00585330064664203,-0.0601961335702124,0.0227453682801743,-0.100706554560692,0.00558041423483571,-0.0764113102587343,0.00749501859625487,1.021959876066,1.01996696162298,1.01984020252232,1.0474242942109,1.02046326083001
0.2,1,0,1,-0.248942355880282,0.00881620342225125,-0.213485906601418,0.0102403785647269,-0.0786320254041972,0.0260013244488423,-0.336085854453348,0.0101201639656001,-0.250379461685204,0.00971856889374739,1.14390344528135,1.09029442434669,1.07507409257371,1.061382415966,1.09268462626989
0.2,1,0,2,-0.241960725485656,0.00941036129800656,-0.206975038284548,0.0101602025571083,-0.0686954740513173,0.0241200192552828,-0.334393703906354,0.0110225610845008,-0.20191112666335,0.00927837886259697,1.12590456372,1.0714832032441,1.05674213013101,1.04145720483094,1.05400062288223
0.2,1,0,3,-0.260259129124336,0.00873228219011238,-0.227124671545818,0.00902782148525144,-0.0783029069532339,0.0204860886808283,-0.347691606574137,0.0102966587043115,-0.200533421053167,0.00911968263603071,1.137875826511,1.08127211699227,1.06519377160701,1.03953470678068,1.05444507539148
0.2,1,0,4,-0.252627670654213,0.00841582701672649,-0.220854085718483,0.00895019001458887,-0.0738612538738017,0.0214838357918365,-0.338558954142582,0.0101807598315007,-0.190379991892033,0.0084384686287281,1.12691732399537,1.07353892329018,1.0588192088202,1.03923415314298,1.04574756329483
0.2,2,0,1,-0.642727859312269,0.0205608133208932,-0.355120817357453,0.0250292747192563,-0.0392728688774469,0.0196075815419616,-0.883841580792047,0.0172332108082564,-0.546775626129205,0.0152683316023396,1.83255387478924,1.45802546128867,1.16779131550053,1.04070198676041,1.33607109692031
0.2,2,0,2,-0.636754829293918,0.021463432504926,-0.359410535217394,0.029624753218637,-0.0420988308241168,0.018098718159989,-0.877820607192572,0.0180508121070911,-0.459978904928703,0.0168076218140415,1.79312385213918,1.42924793774865,1.16285202370809,1.03109219001111,1.23108829498936
0.2,2,0,3,-0.643224340750479,0.023373961618398,-0.381840660800388,0.0298215213537899,-0.0648547956883829,0.0232895887850024,-0.88160299720251,0.0187068782739675,-0.453660923324229,0.0166922108917707,1.79825774377524,1.43655314163362,1.17553388774736,1.03862792225862,1.22149579111546
0.2,2,0,4,-0.656871478066817,0.0212028936029525,-0.37388166006448,0.0280774678057043,-0.0490503163413136,0.0199080405589503,-0.890436463124072,0.0179706285603709,-0.466794284737738,0.0171105138474759,1.81779202587929,1.45660946267832,1.16876732757176,1.02629872541335,1.23795408315571
0.3,0,0,1,0.0117679672155484,0.00564810474760792,0.0113734300707797,0.00567487583411696,0.0110259308418663,0.0196776090450528,0.00959798341256901,0.00510311560429453,0.01124861257605,0.00722690854511705,1.01430083549067,1.01486070255967,1.0147914892952,1.04096479291474,1.01762071321399
0.3,0,0,2,0.00266938111888804,0.00510419566504641,0.00275460430580621,0.00519419926424754,-0.00371615905878775,0.0168205872072924,0.00335948415720866,0.00504031481232901,0.00161861722521683,0.00665724723533137,1.01847805076345,1.01906863613564,1.01910374838985,1.04473650658195,1.02326262916778
0.3,0,0,3,0.00547936667128468,0.00642668755716347,0.00569380567952837,0.00641100630458783,0.0119393423850638,0.0211118548376923,0.00441959376691603,0.0059715151324104,0.0079653875059118,0.00809431845760318,1.01528734010242,1.01584414336587,1.01589032649052,1.04185284312045,1.01763184719996
0.3,0,0,4,0.0111953235816675,0.00536881777110591,0.0106120047918368,0.00533004783761515,0.0130954278619546,0.0207506891296148,0.0100065642019551,0.00513095450203564,0.00728029714852685,0.00712219274038727,1.00771723059609,1.00816095252576,1.00806510348901,1.03605986818956,1.01034388885585
0.3,0.1,0,1,-0.00436338913004586,0.0048494161497152,-0.00458936005243005,0.00485288029725932,-0.000446257032196362,0.0186717532475198,-0.00519230627582945,0.00483174868812015,-0.00396547782736922,0.00671298581067704,1.01331994706847,1.01342481267926,1.01330071524186,1.03563369336128,1.01596423890561
0.3,0.1,0,2,-0.00504828756117703,0.00487644298527845,-0.00473099637045293,0.00488703319497303,-0.00842138544702542,0.0185504282328577,-0.0048198472258727,0.00456613401428929,-0.00622139988223624,0.0068152418142248,1.00312097300994,1.00385513797315,1.00382577675444,1.03084340709768,1.00761825030547
0.3,0.1,0,3,-0.00920861902605408,0.00528161463291832,-0.00948661219710067,0.00525714395488143,-0.0215557443094596,0.0177701487092327,-0.00850828880672783,0.00520068266943182,-0.00946970424450555,0.00687116282990483,1.00464920609269,1.00517758102619,1.00529463469557,1.03185456095335,1.00779623386644
0.3,0.1,0,4,-0.0124816215216161,0.00516977535445789,-0.0125228710737029,0.00514539550376667,-0.0014914367372052,0.0189030191614821,-0.0118652261123988,0.00492879962533102,-0.0134935124709294,0.00704297955577835,1.01385286677792,1.01427110440008,1.01429696640775,1.04041307387035,1.0166417257612
0.3,0.5,0,1,-0.118902069665518,0.00714836686062239,-0.116090235305522,0.00733759093468925,-0.0817777224456577,0.022926273747044,-0.134613572441556,0.00681443671804071,-0.120491757752081,0.00867299940730483,1.032924033174,1.02971775542523,1.02937688478574,1.05231361859321,1.03320227685713
0.3,0.5,0,2,-0.123259181462333,0.00725463057789538,-0.120041951134435,0.00747959603878508,-0.0865664901031122,0.0218760929472615,-0.137213286480053,0.00711053093734451,-0.113210017502331,0.00849812395955338,1.02395291277635,1.01996837365248,1.01940312431134,1.03738762593117,1.02037673829845
0.3,0.5,0,3,-0.136385824350435,0.00571773581653638,-0.133797237688186,0.00575689250490439,-0.0938605630314699,0.0205799814070732,-0.149564266287557,0.00583147127909199,-0.124445848753809,0.00667986850262782,1.03076392355245,1.02706593276255,1.02665300018321,1.04504140027236,1.02619283809082
0.3,0.5,0,4,-0.124789043442746,0.00641481260621579,-0.122396677054858,0.00648295290166742,-0.0866789194426856,0.023528043810995,-0.141178727618997,0.00641906136091044,-0.111624584638818,0.00795734150793011,1.0303219545547,1.02622677310998,1.02592686580129,1.05078280029202,1.02487909756621
0.3,1,0,1,-0.371783879073869,0.0106051481338666,-0.347237862159053,0.0117961644939925,-0.122505496048529,0.0268185701150382,-0.455606264598842,0.0103402292287141,-0.345923182379862,0.0116068225933554,1.22064996980185,1.14969748802317,1.13267738459614,1.05225935473988,1.13403365914961
0.3,1,0,2,-0.377812683662608,0.0100965919217542,-0.349510153644635,0.0117482644523342,-0.132809148953131,0.0262589498381005,-0.46286546701134,0.0101156451740069,-0.311632171175839,0.01028549008632,1.22268562217497,1.1504651813642,1.13162243472723,1.05520247902964,1.10565107624547
0.3,1,0,3,-0.38273968343423,0.00968932168770944,-0.353784025124927,0.0107369292329995,-0.142965165405958,0.0246825247608361,-0.469877545449976,0.0101762432659819,-0.307774958418324,0.010101616068787,1.23990173432115,1.165657499532,1.1457780133675,1.06967090460545,1.1173808265207
0.3,1,0,4,-0.375352325171699,0.0108549912762761,-0.344122762806941,0.0118386908940439,-0.138416877086353,0.0308328621908367,-0.461268872703517,0.0115606607129173,-0.297300273950503,0.012062331152795,1.25349067774533,1.17892619962214,1.15704970071259,1.08504250224972,1.12719965801548
0.3,2,0,1,-0.960425450728598,0.0186129623437693,-0.798056517875693,0.0427296121031638,-0.097704948964827,0.028135337672927,-1.08462314639579,0.0123336777182051,-0.789108872188332,0.0182055536802652,2.23967667163374,1.98790121869396,1.72030560373967,1.05624978490514,1.68035758105846
0.3,2,0,2,-0.952231195799662,0.0191124040875657,-0.795259157625577,0.0396132884241045,-0.123238414225088,0.0209549955505281,-1.08186780701985,0.0128995937991417,-0.738629063662398,0.0181920255422463,2.20438842158427,1.94550810186236,1.6941962343418,1.05870504243025,1.58331130245685
0.3,2,0,3,-0.962382651944553,0.0189338645936082,-0.804462510105221,0.0393473072637642,-0.114642531587866,0.0276045816783209,-1.09106307610717,0.0131525229751366,-0.759675841948419,0.0182545622739933,2.20717832124451,1.94909495500215,1.69181767533907,1.0575244648128,1.60359567053534
0.3,2,0,4,-0.941305530711348,0.0239238791432535,-0.781206767429716,0.0423082881177597,-0.108898372604374,0.0263760659499998,-1.07309587633223,0.0165108372839222,-0.756090252858599,0.0238675651039107,2.15905442015056,1.90405852008727,1.65113231115663,1.04824900359355,1.59383633543431
0.4,0,0,1,-0.00555399327095385,0.00567289775298651,-0.00500478205571664,0.00565519363302812,-0.00216902943335517,0.0160927717033177,-0.00591965267724626,0.00516783382807776,-0.00527591892454127,0.00686644809655085,1.01271600603124,1.01348571420869,1.01334313720586,1.03631118765834,1.01563202739768
0.4,0,0,2,0.000431373643610122,0.00564235910647578,0.000761819693891219,0.00564353824162329,0.00719992084872922,0.0184938386966,-0.000766412777779335,0.00534570296487028,0.00256047639744805,0.00755865024849031,1.01591655561842,1.01635101247629,1.01639635604168,1.04056510651047,1.02021160702836
0.4,0,0,3,0.00213104176307954,0.00430678613602717,0.00234262119261164,0.00436310813213584,0.000881487533294312,0.0166719847289703,0.00209341998446799,0.00410089292904371,0.00243649888293707,0.00577925073009224,1.00926531006921,1.0097509594049,1.00980927111367,1.03458624378911,1.01180822270646
0.4,0,0,4,-0.00210029921110211,0.00462154165781821,-0.00227680857144463,0.00461997704587244,-0.00328314733892654,0.016308635239232,-0.00313949574395456,0.00435056184836045,0.00131780473120102,0.00607724029703194,1.0155697171607,1.01664719115086,1.01663036925027,1.04152326502888,1.01881711438393
0.4,0.1,0,1,-0.0107028763559907,0.00559902323124279,-0.0106881198583528,0.00554396081820431,-0.00714422888628841,0.0180113704215825,-0.00992457488790577,0.00520697670978495,-0.0102385923283281,0.00814381908127404,1.01222405020081,1.01291443410854,1.01290480532406,1.04083312641014,1.01734761521659
0.4,0.1,0,2,-0.00705020498231268,0.00510921376469137,-0.0075068269427998,0.0050711784190172,-0.0150945098143875,0.0169642814196261,-0.00592650160520547,0.00506945410775778,-0.0100736283176501,0.00677833452359171,1.0078386717355,1.00805514178301,1.00799380015261,1.03343063143181,1.01138739654016
0.4,0.1,0,3,-0.00707291650890096,0.00505103948794417,-0.00694247432440798,0.00502554695881846,-0.00915447705734951,0.0164902974749085,-0.00602789620984878,0.00475599160004639,-0.00860246303334633,0.00709450854529055,1.00643706995586,1.00652866292191,1.00673379298889,1.03072739888792,1.00887107648804
0.4,0.1,0,4,-0.00808518919787948,0.0052974117828846,-0.00814379100745644,0.00528093445000602,-0.00874532507837356,0.0199541946232357,-0.00890422960137038,0.00487149581488005,-0.00849352378280166,0.00663388449148958,1.00845712455413,1.00873510756026,1.00873546742753,1.03517451766946,1.01090671259711
0.4,0.5,0,1,-0.172569758054425,0.00724819440631865,-0.170370920676649,0.00723348452658262,-0.117027075635923,0.0246821252870751,-0.188402084113357,0.00725087176755278,-0.167107270180803,0.00918221311228855,1.0411106156504,1.03499421737005,1.03431363782197,1.04539344984011,1.03620930940484
0.4,0.5,0,2,-0.158910800051833,0.00629248434494609,-0.157557673233728,0.00667973157916146,-0.0897699906300458,0.0235090251458846,-0.176154775269175,0.00595871250462493,-0.143514459501684,0.00777016867520695,1.04263089784449,1.03767372905084,1.03751260429368,1.05333987713007,1.03715032444846
0.4,0.5,0,3,-0.164938282945272,0.00573073497699237,-0.162704864186456,0.00591672807952134,-0.110305280497763,0.0216897291171893,-0.180711682467078,0.00548649969000841,-0.149702940529896,0.00748086188232759,1.04562951903166,1.04087400232857,1.04067031237102,1.05636266462069,1.03958021399652
0.4,0.5,0,4,-0.163695952514125,0.00733551386842918,-0.161978960289946,0.00742702977553004,-0.112759049322719,0.022108172249408,-0.178033100885825,0.00700027791624502,-0.147429256953314,0.00942353563352577,1.05351662397145,1.04833456203345,1.0477642077882,1.05734621699895,1.04624936275074
0.4,1,0,1,-0.493858180154292,0.010507939337172,-0.475321927824107,0.0111447727541629,-0.223353725731013,0.0369118531377428,-0.563414270279176,0.0103283743173576,-0.456373211978379,0.0112674665694601,1.33285949491659,1.25902313546448,1.24204028421076,1.10443450491323,1.22499359155948
0.4,1,0,2,-0.509384402388736,0.0112897858740117,-0.49085868573436,0.0124874970548992,-0.234002686058706,0.0332219913398019,-0.579087086391654,0.0103477850468308,-0.42594349694617,0.0118592868125476,1.37673105282403,1.29900301155461,1.28158183013349,1.12751796103737,1.22067807014336
0.4,1,0,3,-0.487349576806442,0.0113875867576244,-0.464895146879572,0.0127824507005228,-0.21448031925642,0.03807847942496,-0.560871715537181,0.00989336531422828,-0.405629432115871,0.011317142396776,1.33621366552668,1.25834668503011,1.23818839525795,1.09983112712291,1.18485712653675
0.4,1,0,4,-0.493524032147481,0.0119434658930336,-0.474200860917327,0.0130199292170821,-0.218377339237632,0.0383267856162658,-0.563372322539996,0.0107163811159191,-0.414209022777714,0.0140105530176496,1.34018589758857,1.2671639422385,1.24917661204489,1.10952581406991,1.19809314858554
