"contamination_level","ctam_sigma","ctam_mu","cook_cutoff","ctam_rho","robust_m_est_bias","robust_m_est_variance","robust_m_est_mse","robust_mm_est_bias","robust_mm_est_variance","robust_mm_est_mse","robust_s_est_bias","robust_s_est_variance","robust_s_est_mse","ols_est_bias","ols_est_variance","ols_est_mse","ols_diag_est_bias","ols_diag_est_variance","ols_diag_est_mse","ols_mspe","robust_m_mspe","robust_mm_mspe","robust_s_mspe","ols_diag_mspe"
0,1,0,4,-1,3.33236764428087e-05,0.0128157123303702,0.0127977731574915,2.81907601786894e-05,0.0130241738756838,0.0130002679403597,3.8769718271512e-06,0.0402966407592677,0.0401393311680577,1.75636205467598e-05,0.0119059391517536,0.0118758790156933,2.89110985195274e-05,0.016755801726294,0.0167176896179084,1.04510359094321,1.04760063678757,1.04800197767679,1.1247137544158,1.05707477924866
0,1,0,4,-0.8,6.74985591901457e-05,0.0117739037749975,0.0117943067190877,6.79952101334735e-05,0.0117185632563663,0.0117396842134744,0.000286763173664534,0.0339628488335243,0.0341137606118547,5.73784205331959e-05,0.0112356251233787,0.0112480610434183,5.39109702474785e-05,0.0136476085500006,0.013646929086048,1.03901425144512,1.04001573502864,1.03991996182817,1.10733394269121,1.04602185477613
0,1,0,4,-0.6,2.0887899358962e-05,0.0111218223497112,0.0110982229596714,2.42348657907333e-05,0.0112080002516512,0.0111874031164353,5.01938212318802e-06,0.035832331539615,0.0356940215955797,2.47857996214776e-05,0.0104926176935,0.0104754330223475,1.76175899727013e-05,0.0143550221496639,0.014315219651038,1.01760452491208,1.01952382145245,1.01978187033626,1.08613502388912,1.02713852059951
0,1,0,4,-0.4,3.05319154829426e-06,0.0114882585742221,0.0114453587314735,1.13304457927858e-06,0.0116664006240958,0.0116208680661786,3.92792118998619e-05,0.037316024022354,0.0372060391381645,2.6974018179268e-06,0.0109510134928123,0.010909906840659,3.6147871680139e-05,0.0141911223933368,0.0141705057754436,1.03923268823764,1.04088840408413,1.04107967818713,1.11444329659712,1.04536019459775
0,1,0,4,-0.2,0.000192906772644485,0.0109957987007917,0.011144722278633,0.000206868575280279,0.0112146045164317,0.0113766146736462,0.000780207966653669,0.0403891691485149,0.0410078204385745,0.000153724858623185,0.0106322099082652,0.0107434059272553,0.000215135825970326,0.0144036710696499,0.0145611922113416,1.02749203455112,1.02879035555368,1.0289970780441,1.12506931046253,1.03755160603221
0,1,0,4,0,2.34006247054072e-05,0.0115359936672208,0.0115132503172573,2.78727231111789e-05,0.012153928083625,0.0121331850944017,0.000120251307673933,0.0374777811080961,0.0374481212913376,1.75984891466448e-05,0.0111226739814295,0.0110957817746504,4.01281566851145e-05,0.01440301476091,0.0143855308585514,1.0307590891276,1.03104019599965,1.03359301758943,1.10594089812841,1.03885791609749
0,1,0,4,0.2,2.3665318019894e-05,0.0119083069205356,0.0118843390108734,2.22025220563924e-05,0.0120037618095878,0.0119779492844058,0.000305016989998992,0.0392484807784431,0.0393965038453283,1.17634774209794e-05,0.0110127441523065,0.0109804566531182,6.48382752888147e-05,0.0149742385495533,0.0149791798706439,1.04225276161196,1.04394848438628,1.04316344982737,1.11205598997489,1.04914097329689
0,1,0,4,0.4,9.47349806570268e-06,0.0116411875034626,0.0116040962515144,1.02348341909902e-05,0.0117824467271729,0.0117455517744552,2.33104385932368e-05,0.0381463308584873,0.0380170559736466,1.88637937208576e-06,0.0107808494321862,0.0107396124138295,1.70243358075418e-05,0.0145996566782465,0.014558282387341,1.04331532561148,1.04528293808073,1.04631575574099,1.12733744004256,1.05125730884274
0,1,0,4,0.6,9.71829850429801e-05,0.0115622821615219,0.0116132160179188,6.89782586192968e-05,0.0120055875160607,0.0120265434246158,0.00012036693104605,0.039934318298611,0.0398949479564627,8.35835648583669e-05,0.0108607033781455,0.0109008441294913,0.000107431447528562,0.0156714496120878,0.0157161952611681,1.0318844951545,1.03313596301775,1.03376132722124,1.11313527587613,1.04342044973722
0,1,0,4,0.8,2.31739946606601e-05,0.0105621073245272,0.0105430328898898,1.22495675719312e-05,0.01071087476538,0.0106802808338905,4.90543604138175e-05,0.0354517019978536,0.035358949550276,3.42596529469854e-05,0.0099651918297553,0.00995959071538327,7.59768535377104e-06,0.0131372323543115,0.0130922811102481,1.0165965186173,1.01777725286437,1.01794244552777,1.09219127380469,1.02396894148363
0,1,0,4,1,3.9256384228755e-06,0.0104713801620447,0.0104334202798194,8.99459935211625e-06,0.0107186084736198,0.0106847286390774,2.42334584750467e-05,0.0364099882788092,0.036288581784169,5.40067033766142e-06,0.00977279211504102,0.00973910161691851,8.20815613126181e-07,0.0133352645781423,0.0132827443354428,1.02587250284684,1.02786839551443,1.02881343262153,1.10541522261367,1.03556263786031
0.1,1,0,4,-1,0.00573432220695221,0.0127136554737688,0.018397123058826,0.00547487151731312,0.0130745350403606,0.0184971084175123,0.00203396908030172,0.0435666162885244,0.045426318903672,0.00687284448826001,0.0119960478191894,0.0188209081161727,0.00305846547174817,0.0152468540270821,0.018244332082722,1.03288484618292,1.03322631243797,1.03431560201343,1.11387354288683,1.03494580639133
0.1,1,0,4,-0.8,0.00270879550621757,0.0139863919083099,0.0166392418468942,0.00160787239204351,0.0143992902168455,0.0159495654480216,0.000137203794265357,0.0390832154664731,0.0390640863988726,0.00652999640116808,0.0162206253177556,0.0226857392176527,0.00126298250722907,0.0155773745078496,0.0167780475170473,1.04020465559486,1.02859271164965,1.02786733323487,1.10113512336359,1.03191243258658
0.1,1,0,4,-0.6,0.00249437612669253,0.0144633860153202,0.0168999085979515,0.00093027196523528,0.0141125853800925,0.0149864070038074,8.17485306572436e-06,0.0352415791933131,0.0351087877296056,0.00931236923392268,0.0203686206170354,0.0295995153684899,0.000865838261168775,0.0140282287154496,0.0148379540617565,1.07986269837626,1.05059848282369,1.04614476942941,1.10633339835602,1.04628333107679
0.1,1,0,4,-0.4,0.00583786118879467,0.0150566395276746,0.0208342741583586,0.00217265546164663,0.014180038083991,0.0162959733933016,0.000560954384766999,0.0401514940781168,0.0405518424865714,0.0219883794414688,0.0231577760090613,0.0450535243464939,0.00234954472417206,0.0152555877891264,0.017544110162142,1.10615427048103,1.05465600202513,1.04683893733807,1.11734278342189,1.05011804291501
0.1,1,0,4,-0.2,0.00773958559874022,0.0133569842008097,0.0210431418627467,0.00170127862705733,0.0124774480116947,0.0141288168467052,0.000139392113439759,0.0356076264942375,0.0356045881017003,0.0390462223019408,0.0273418980195345,0.0662787527293972,0.00271053644719313,0.0137011669912158,0.016356898770444,1.16733339945775,1.07246840114866,1.05872903210457,1.12750536410511,1.06147729583898
0.1,1,0,4,0,0.0103033823847328,0.0153608373408096,0.0256027763761792,0.00195069991109386,0.0145829626751556,0.0164753307355488,0.000195661223633613,0.0405833946092141,0.0406167222544109,0.0526582986985334,0.030591480232185,0.0831274130097897,0.0040009070157013,0.0151372212289338,0.0190775793597193,1.17320508332701,1.05648595256436,1.03942821914323,1.10973237329878,1.04378966763952
0.1,1,0,4,0.2,0.012176761352022,0.0167891386287239,0.0288987434262311,0.00198080952982904,0.0138456581022691,0.0157710849996891,0.000253294781510887,0.0315744152756191,0.0317014123960275,0.0682155759597398,0.0360662943646418,0.104137605146923,0.00469601887584259,0.0159038520186693,0.0205362554864372,1.21887945645353,1.06433168196346,1.03905713674233,1.08994025585315,1.05107217428177
0.1,1,0,4,0.4,0.0145051383367007,0.0173464425499833,0.0317821951164841,0.00133141836443318,0.0140881675141225,0.0153632332084992,0.000490612294582661,0.0315255744627283,0.03189008445946,0.097573797925734,0.045214573011028,0.142607512644718,0.00561285832504454,0.0177921587220078,0.0233338484121643,1.29936432920142,1.06580328102562,1.03255921895584,1.08896007273072,1.04866465126654
0.1,1,0,4,0.6,0.018679484328439,0.0164284751242161,0.0350422455521582,0.00244643165088103,0.0132127486624968,0.0156063293187278,0.000825382994793749,0.0338058804280897,0.0344960399011711,0.114787997481438,0.0433443249978822,0.157958945179329,0.00709480983606552,0.014695713938727,0.0217317409190376,1.34781405912519,1.0879552614077,1.04720345785408,1.09587523978776,1.06174100500497
0.1,1,0,4,0.8,0.0224417803471927,0.0169884714906276,0.0393622979518577,0.00247423132959412,0.0149864427475237,0.0174007283061278,7.57543112247306e-05,0.0341984420310623,0.0341374025741628,0.147700159763697,0.0421678737789231,0.189699362047504,0.0102349767165258,0.0165763185560555,0.0267449899983571,1.40489888748923,1.09473960263816,1.05032293519252,1.09943473425908,1.07079375695981
0.1,1,0,4,1,0.0231239649641258,0.0197459190214809,0.0427909003095209,0.00142645726409033,0.0147161544070908,0.0160837470535527,3.78038815550279e-05,0.0344937907652911,0.0343936194837849,0.167600277348042,0.0524111066258927,0.219801739547432,0.00929098402286269,0.0192986754997788,0.0285124648206424,1.46212916073449,1.08722401349707,1.02842179394139,1.08528444011854,1.0576530611986
0.2,1,0,4,-1,0.0170395504139566,0.011548406538464,0.0285417633262667,0.0166557024119473,0.0120687776808641,0.0286762049820879,0.00862304309584921,0.0422532015974225,0.050707231886882,0.0192488998304593,0.0110165023785643,0.0302213361995094,0.0102326292740448,0.014176390581688,0.024352314293406,1.08586050548034,1.08228703424281,1.0821900318627,1.14469014546726,1.07408769517819
0.2,1,0,4,-0.8,0.0173608959218816,0.0151105081502957,0.032410962039576,0.0142017260931603,0.0164080465625472,0.0305441404694573,0.00352076943664231,0.0425605617998695,0.0459110889893124,0.0286577357050978,0.0165381389360297,0.0451297220853834,0.00959815772083589,0.0169663828663272,0.0264966750556978,1.09835766799755,1.07133602313783,1.06839821536004,1.11644637456196,1.06139727631828
0.2,1,0,4,-0.6,0.0209889076426538,0.0185863413044531,0.0395009035818891,0.0117570577251168,0.0195436288891326,0.0312225120986929,0.000337902256586014,0.0414618977982535,0.0416339524636465,0.0522479716677641,0.0243027728716634,0.0764535334479408,0.00979756551372727,0.0190588098287138,0.0287801401031262,1.16488567469017,1.08821515235501,1.07250491669089,1.11247751178326,1.07179643998039
0.2,1,0,4,-0.4,0.0354641133829579,0.0215914268554342,0.0569691745309704,0.0181746427797348,0.0222638183106539,0.0403494058171461,0.00289836271764229,0.0394547995584039,0.0421953430778126,0.0901035457733303,0.0298496279151724,0.119833775176842,0.0187920025232413,0.0206211212282278,0.0393306392665562,1.25645663290647,1.12092326336164,1.08558930102683,1.10403583534729,1.08287238334965
0.2,1,0,4,-0.2,0.0396765354513378,0.0215199259274131,0.0611103816750413,0.013802637703188,0.0222915903662654,0.0360050617079883,0.00134791373340952,0.0360908019338772,0.0372943524595512,0.123220548665411,0.0331219581212118,0.156210018954138,0.0190098531166412,0.0215829448224452,0.0405064661597966,1.34385522663928,1.14082797607311,1.08982967740792,1.1162263611571,1.10247309224414
0.2,1,0,4,0,0.0475419572578481,0.0223704804473628,0.0698229557834214,0.0136816099155285,0.0204995116635629,0.0340991235324372,0.000106503351521559,0.0436557891900849,0.0435876693848462,0.161827633798299,0.0398062020133513,0.201474611003597,0.0226100489364113,0.0213086000711983,0.0438334146073248,1.43216094406441,1.15629116097904,1.08481974446726,1.1266442648607,1.10600813154148
0.2,1,0,4,0.2,0.0624304050468468,0.0244668036388305,0.086799341471122,0.0132284790660869,0.0236779625893807,0.0368117298051101,0.00012795402371675,0.037905637132219,0.0378819686074069,0.234455729153547,0.0414124110542644,0.275702490563595,0.0313134445239888,0.0276522554346159,0.0588550909368662,1.5597093179966,1.18554612930642,1.09269616209517,1.11996029792501,1.13673700008377
0.2,1,0,4,0.4,0.0757931271142775,0.0273639230555048,0.10304759447756,0.015587179941894,0.0233556817293361,0.0388494389443127,0.00117456476654304,0.0331739076471018,0.0342157767830564,0.279632137576607,0.047340136125007,0.326782913157114,0.0423493477352799,0.0293946434955472,0.071626412656845,1.67634022724472,1.21570962226005,1.08804565558254,1.087285149577,1.15801772775828
0.2,1,0,4,0.6,0.0961221414260919,0.0297108104082769,0.125714108592736,0.0161310800308117,0.022153368777732,0.0381958353334327,0.000739682861096232,0.0363368814573273,0.0369312167925942,0.3583262643148,0.055041512090022,0.413147610356462,0.0554097239307424,0.0307100389767214,0.0859969227515569,1.85435168025826,1.26487709961391,1.08791314030786,1.10151623680559,1.19273168706937
0.2,1,0,4,0.8,0.113565422448773,0.0332531726152754,0.146685582373587,0.017827258673563,0.0240527147659112,0.0417837625804105,0.000501169376377638,0.0372382786925434,0.0375904949541509,0.418436804317518,0.0574659614902734,0.47567290196183,0.0700413092591264,0.0363843829707517,0.106280154697995,2.00811450073488,1.31847088382039,1.10136034752025,1.1033592474917,1.23794303447988
0.2,1,0,4,1,0.138721978111318,0.0417410227320809,0.18029603675247,0.0141572378134953,0.0250580885223483,0.0391150939817543,0.000151354979056946,0.0377915757469341,0.0377917644230033,0.512269603285103,0.0708103303387241,0.582796692302472,0.0907106172932046,0.0447323554936578,0.135264043364888,2.17694424860931,1.36257119562046,1.08092520619698,1.09524780478372,1.28367068306867
0.3,1,0,4,-1,0.032852927867973,0.0108844705745378,0.0436938605602127,0.0323992632163118,0.011267667741301,0.0436218602866476,0.0217938262661382,0.0432114694366423,0.064832449825034,0.0346344541336681,0.0102818750946196,0.0448752017279092,0.0247566797819583,0.0129647584327022,0.0376695791809297,1.10725132484979,1.10528583131059,1.10550660116896,1.17713591951908,1.09326458332123
0.3,1,0,4,-0.8,0.0277152640299729,0.0181440366122156,0.0457867244957397,0.022598210405181,0.0185822466410134,0.0411061280596303,0.00455760638381558,0.0434789478944413,0.0478626384866791,0.043925501390192,0.0211748384655899,0.0650156405019195,0.0164342447748271,0.018522661255947,0.0348828153857503,1.12975037100503,1.0897237311864,1.081144804329,1.1218052441437,1.07188665861667
0.3,1,0,4,-0.6,0.0542626775674933,0.0242184304942306,0.078384234339747,0.0402713514772937,0.0262013701749017,0.0663679161714958,0.00560367647188901,0.0478631177156588,0.0532753417166852,0.0981492920987039,0.0276205428589943,0.125659352786262,0.0345965626688362,0.0265047121793436,0.0609952559994624,1.27398941890561,1.17664434285157,1.15378934738174,1.14938324971718,1.14292506075248
0.3,1,0,4,-0.4,0.0776010323906317,0.0276088567477417,0.105099453711382,0.0460553550099702,0.0309392908961216,0.0768708887425074,0.00321809439716599,0.0438372835788148,0.0468800288416656,0.163536602643581,0.0338185940528563,0.197219922320226,0.0435448118171466,0.0264542829485226,0.069893277633875,1.43681692805346,1.24155486307764,1.18338805390329,1.12825411617386,1.17032580950094
0.3,1,0,4,-0.2,0.110546691721857,0.0326419981400474,0.143058121869344,0.0563370152794914,0.0340669757380782,0.0902677231146173,0.00260572348461553,0.0440821688691718,0.0465115636783106,0.242764271451423,0.0409030099135837,0.283503669325352,0.0706592806656558,0.0341006088581485,0.104623487088372,1.58996892151403,1.29564287901654,1.1874845330874,1.1171002499624,1.22242011316841
0.3,1,0,4,0,0.150695940199914,0.0396432647006884,0.190180631841799,0.0674397600973204,0.0407621764282911,0.108038887819898,0.00219441741431564,0.0461086430777026,0.0481186259197074,0.340361594285411,0.0515190768626134,0.391674594840574,0.098567540815049,0.0389645372307463,0.137376219896872,1.85773358625642,1.43760549569799,1.26950254738663,1.15416701295545,1.33573252595345
0.3,1,0,4,0.2,0.210293222320082,0.0396581074148477,0.24979269730527,0.0929801224934775,0.0402029795797399,0.133022290154898,0.00285692105105344,0.041402982237609,0.044094291359712,0.43936398869415,0.0479860402124539,0.487158084745754,0.135211857296459,0.040094844495813,0.175146322414289,2.0356184950322,1.53938262577514,1.3015391297171,1.12759852065208,1.39341339757972
0.3,1,0,4,0.4,0.259564729476577,0.0536870165304197,0.313036997940875,0.0868175689683977,0.0445082358671906,0.13114777189212,0.00177866185163126,0.0370199576291499,0.0386505396502645,0.549700950680242,0.0572681710176066,0.606740049013778,0.172639052645082,0.0558694148263427,0.22828498981212,2.28198286823983,1.67178108299122,1.29782170670185,1.11864834005378,1.50424079225357
0.3,1,0,4,0.6,0.303324706843992,0.0480946860437942,0.351227014143611,0.0998314823249016,0.0432521067044544,0.142910580602538,0.00209746111237334,0.0376117705927512,0.0395587846227536,0.632786701273943,0.0549279182844668,0.687494907885272,0.20770035018586,0.0469502171665872,0.254462766483781,2.42555748279175,1.73674627269078,1.31487068128122,1.10704083461963,1.55026414530937
0.3,1,0,4,0.8,0.36284456085535,0.0536612530956703,0.416291168938638,0.0939445593267746,0.0504685775025699,0.144211262519334,0.000927506595303055,0.0325979528411184,0.033395067625057,0.739868963473944,0.0586174346271935,0.798251928362629,0.270622957377183,0.057580338154933,0.327972974179496,2.67222708460105,1.88909445330994,1.32327533676634,1.09438732711732,1.71384365606064
0.3,1,0,4,1,0.46149123802745,0.0679325685457774,0.529152076299044,0.118441965733468,0.0553357405672374,0.173556363338437,0.00267781489010702,0.0358036152354718,0.038338215664637,0.875215865252554,0.0700863383309347,0.945021858230165,0.338978270226574,0.0649694655827064,0.40368785794695,2.90953429082939,2.06533867838624,1.35936519180248,1.10846012275058,1.8278266888894
0.4,1,0,4,-1,0.0462059134511292,0.0102567160525693,0.0564216026394882,0.0460894717532201,0.0104120685206506,0.0564598919997881,0.0345239701222319,0.036874498566345,0.0712509706943115,0.0478929442967919,0.00940403582505402,0.0572593639785457,0.036709424186257,0.0124098621928223,0.049069646930308,1.12233165720074,1.12165040612124,1.12181650471231,1.18427839402356,1.10848202419636
0.4,1,0,4,-0.8,0.0519606913790356,0.0181315835627481,0.0700197486075328,0.0468363585095747,0.01911649142633,0.0658763839701993,0.0119947518016891,0.0497633139701333,0.0615590125159418,0.0710587007429302,0.0187611916894671,0.0897448476656395,0.0353470616841454,0.021288392332705,0.0565503004475196,1.21774712504841,1.17547767080332,1.16795336548436,1.18812022352859,1.15092994937071
0.4,1,0,4,-0.6,0.100499106489863,0.0294612735362455,0.129842534931964,0.0836196697938291,0.0328881222373356,0.116376239542215,0.0152522355522069,0.0641342276997082,0.0791299263411163,0.154674749874505,0.0304282024489029,0.184981239513612,0.0673216624332472,0.0317344760280334,0.0989292005571684,1.3900530281649,1.27595032046518,1.24902991880625,1.19293204958203,1.21828583674368
0.4,1,0,4,-0.4,0.166045577812197,0.0325431463044352,0.198458551531414,0.127799338212458,0.0373062581632852,0.16495637134309,0.00928950849883394,0.0530815224664349,0.062158704875403,0.265304089629639,0.0340746312810379,0.299242422385553,0.114790711078199,0.0342809351164116,0.148934522454145,1.63961484177531,1.42753706918069,1.35862549059915,1.17495810518459,1.32790333929392
0.4,1,0,4,-0.2,0.236776583079967,0.0473480760577227,0.283935266833458,0.169010879909802,0.0522529631398825,0.221054831197125,0.0128521818553966,0.0575194297215635,0.0701415338580739,0.384534477131393,0.0471585159289017,0.431504358996579,0.167570584281176,0.0495086428217621,0.216881192531651,1.90493822857764,1.60020048153573,1.47707974520366,1.17847059334379,1.47702668743506
0.4,1,0,4,0,0.316893399214725,0.0478079036125312,0.364510071212806,0.212606807892425,0.0567975176053781,0.269177135427382,0.00567908318934494,0.0557854297422019,0.061241371212578,0.504466852578291,0.0479400256950103,0.552215118170521,0.231121433818249,0.0539303030439973,0.28483601565007,2.20306386765935,1.80752749876484,1.60845968435374,1.16613820321499,1.6540408541427
0.4,1,0,4,0.2,0.403379744404957,0.055169144811286,0.458328212636998,0.246985204922671,0.0632166964186019,0.309949034555598,0.00793004561075229,0.0508710835689607,0.0585976448454372,0.648363696251255,0.0529487999065931,0.701100700958222,0.308114122138316,0.0522123110876309,0.360117583981596,2.51977211006216,2.0019117438337,1.68467457638716,1.15465538769646,1.80668310899084
0.4,1,0,4,0.4,0.532829283986329,0.0585026576487526,0.591097931004486,0.307612294232275,0.0724508034692456,0.379773294487644,0.00936422061548922,0.0548453534026363,0.063990192604515,0.811772035628791,0.0563296847973881,0.86787640168699,0.394099649122745,0.0603225439284729,0.454180902875504,2.83641699156399,2.25552687258448,1.81883839613942,1.17660363443645,1.98349895639232
0.4,1,0,4,0.6,0.649740765819844,0.0652036590797553,0.71468361026328,0.36441526815044,0.0791632165102617,0.443261831794661,0.00823914682043982,0.0424080784831841,0.0504775929896912,0.956004853355189,0.0637574699385304,1.01950729341396,0.49311093982456,0.0636312118290854,0.556487626806329,3.11960853014762,2.50219513084385,1.94745625349015,1.14267298386024,2.20095093846843
0.4,1,0,4,0.8,0.755716568475379,0.0656002328388613,0.821054400382885,0.428282284677328,0.0874964288850539,0.515428727846842,0.0117044906161538,0.0553435073815229,0.0668266239681506,1.08028130012732,0.0589804189483128,1.13902579739984,0.574924394740901,0.0649253879979953,0.639590081186904,3.35396760802029,2.70959554857349,2.09383202568446,1.17733500672224,2.34862235563269
0.4,1,0,4,1,0.902163270785747,0.0803671387226911,0.982208940953547,0.497511105920069,0.113479145387665,0.610536334726184,0.00892390899360565,0.0509686560540714,0.0596886904234607,1.23611186533335,0.0707271773675977,1.30655613399148,0.701524090528656,0.0836412655798149,0.784830791046152,3.70970875534321,3.0543406281846,2.30669123695782,1.1653327740648,2.66798129315526
0.5,1,0,4,-1,0.0613612541155704,0.0119555794236871,0.0732690112215628,0.0610224776807387,0.012434244566705,0.073406985269177,0.0573100236031515,0.0409986160434619,0.0981446451824395,0.0627682129294635,0.0111676622992786,0.073891204579545,0.0527303433562311,0.0150809935974116,0.0677510129792531,1.15008198765191,1.14866338623438,1.14975891436186,1.22586113103562,1.13912607655164
0.5,1,0,4,-0.8,0.0895083258616384,0.0205483085431932,0.109974441170659,0.0845159489599684,0.0214174905769532,0.105847769574614,0.0299767719913849,0.0658991459573151,0.0956123213648708,0.109516610375658,0.0199154831702757,0.129352431613253,0.0688183351235063,0.0238301464843215,0.0925531610218906,1.3029909207422,1.26203274187752,1.25411988669997,1.24521031910399,1.22948650340481
0.5,1,0,4,-0.6,0.159843755382183,0.0282132378174179,0.187944140248331,0.14232889061183,0.0302796648487808,0.172487436801216,0.0326320667866188,0.0647934644593319,0.0971663573881134,0.215641256192454,0.0276534512960773,0.243184093683347,0.127596954544711,0.0313433906003113,0.158814971582621,1.51348375636097,1.400759311493,1.37144478729492,1.25119884139294,1.34703089687322
0.5,1,0,4,-0.4,0.289538337314074,0.0356481225572549,0.3250438673811,0.253497071137701,0.0396935717176755,0.293031868568506,0.033678860355509,0.0817023431203524,0.11505439410338,0.391839447008337,0.0335102514982454,0.42521565750059,0.22102982059739,0.0399485366101649,0.260818563061114,1.88424577127579,1.68407669267755,1.62449447697031,1.3062293098619,1.56564388332874
0.5,1,0,4,-0.2,0.386248368725604,0.0428910220785864,0.428967826715877,0.331265857900114,0.0481609969181563,0.379234210830597,0.0216138610087696,0.0711489634098042,0.0924782285649346,0.515656122267524,0.0395786844712947,0.555076492000933,0.295609570617575,0.0472394349597786,0.342660047837515,2.12900738335545,1.87890488548925,1.78141042134873,1.23804596433798,1.71269241818267
0.5,1,0,4,0,0.548465281888002,0.0522102118113651,0.600466652852122,0.455652445763585,0.0603779880676487,0.515788921878963,0.0367375479211682,0.0763660295768518,0.112798113379713,0.721640196547324,0.0491588274803716,0.770602388717774,0.434313911687303,0.057983348447782,0.492065326741294,2.63113324693346,2.28623200474291,2.1142511617383,1.30252691196394,2.07254838435698
0.5,1,0,4,0.2,0.693985614260703,0.0562629549814283,0.750023517422206,0.552007426663193,0.0727417049141101,0.624458164757647,0.0361679880063661,0.083136579119779,0.118972020809666,0.909426983235119,0.0520348673189968,0.96125371108484,0.545814475873477,0.0600400428440601,0.605614358546161,3.05171648237494,2.6132634539088,2.35828588457277,1.30258140420808,2.33162264547643
0.5,1,0,4,0.4,0.856571025147582,0.058001994282975,0.914341011453425,0.722431743820343,0.0726718496053246,0.794812906027247,0.0388119798708575,0.0897494506863802,0.128202432754492,1.0557352558303,0.0529035749375759,1.10842721646813,0.695694158019604,0.0677505700492107,0.763173725788618,3.2322951040187,2.84402650728931,2.6118768671849,1.30718030323152,2.55432487136204
0.5,1,0,4,0.6,0.988950328664239,0.0678851701292108,1.05656395811293,0.813205828661533,0.08918480319811,0.902033892646851,0.039890709402711,0.108581646969955,0.148038029784786,1.20185354386652,0.0615984892757433,1.26320563918516,0.806252758211861,0.0739840113859707,0.879940833552288,3.581701563691,3.16409536036635,2.85932105047464,1.34249751348369,2.82296297090311
0.5,1,0,4,0.8,1.12347169278074,0.0665080702552588,1.18971373075498,0.934221720711474,0.0878179967253948,1.02168844544997,0.0363291096497777,0.0900648932085906,0.126033743285534,1.34566107233813,0.0596999258704645,1.40512219850511,0.927227731623493,0.0744671259705244,1.00139698909014,3.89359218269603,3.46327770303933,3.12942456093529,1.30105344204885,3.09487739578835
0.5,1,0,4,1,1.31774233997428,0.0626797486122409,1.38017136959207,1.12793367651104,0.0843364157701625,1.21193274661812,0.0616396986092774,0.10694440291349,0.168156323911113,1.53829316126817,0.0578507735065759,1.59591253168072,1.09891406805426,0.0762147823693658,1.17482399129415,4.30420193101964,3.86820385777076,3.53232639403945,1.38190609494315,3.46681221431079
0.6,1,0,4,-1,0.0749857332766888,0.00868502431943444,0.0836360174988456,0.0746970845605457,0.00903005727995832,0.0836910216113842,0.0734352586748263,0.0326847273282805,0.105989247093794,0.076279231217322,0.00847351376236648,0.0847188509246391,0.0674273852651569,0.0113291233783617,0.078711192150005,1.15744214024751,1.15511277054285,1.15564861868135,1.22644076121204,1.1475153398643
0.6,1,0,4,-0.8,0.122455779945359,0.0198286047720671,0.142205070298338,0.119230134246933,0.021045209689335,0.140191163097511,0.0528855424334576,0.0535519290053371,0.106223263722773,0.139766701266327,0.0197647935481591,0.159452435640293,0.106646050222909,0.0225523918998397,0.129108232555149,1.36014785057829,1.32385580279149,1.32017668953609,1.27853444974986,1.29909263273665
0.6,1,0,4,-0.6,0.246197084737038,0.0304801193312667,0.27655528359098,0.231527436460516,0.0354353198366013,0.266821015017771,0.0643033123369217,0.0890605931901609,0.153007663154322,0.300413497514779,0.0300476966713596,0.330341003399454,0.208043898625841,0.0355491253812183,0.243450827505534,1.67784402032801,1.5677128939253,1.54895083863431,1.35159339713401,1.50351420813147
0.6,1,0,4,-0.4,0.408730224442406,0.0363421180833457,0.444926974053418,0.386797072398145,0.0399390222846872,0.426576338593693,0.083247578358333,0.0985739956844181,0.181427278060013,0.489622844723608,0.035508474358144,0.524989285184319,0.345399002985613,0.0419257756069626,0.387157075490148,2.06698634708011,1.90167728103479,1.86452927718927,1.41761861468984,1.79704263386541
0.6,1,0,4,-0.2,0.594494555187374,0.043759831349204,0.638079347211181,0.557271099339874,0.0468784659215739,0.603962051397762,0.105856224763731,0.114988423581784,0.220384694651187,0.705113009707357,0.0420325705110888,0.746977449936401,0.508287044013538,0.0506322031063711,0.558716718307484,2.55980448122753,2.34194940274777,2.27666350217264,1.51238068410985,2.19320796564724
0.6,1,0,4,0,0.798800860689026,0.0475761697056707,0.846186725715874,0.744913315881015,0.0581152345908484,0.8027960895335,0.132998281065646,0.137782146137891,0.270229298618985,0.921696151228899,0.0439640819088908,0.965484376810154,0.684735140780953,0.0550893270524666,0.73960411052521,2.9580579611144,2.71766654895538,2.63270169994028,1.59422383757275,2.51176890728531
0.6,1,0,4,0.2,0.965433325497109,0.0498714264643467,1.0151052662556,0.908997141248553,0.0553777873359823,0.964153417435191,0.15302198552443,0.163292557553416,0.315661372847633,1.0998049321164,0.0467644629815908,1.14638233724607,0.819205711857093,0.0583306197170862,0.877303009095311,3.34669726924519,3.07809627058846,2.97660300855091,1.7025945355824,2.80549381401982
0.6,1,0,4,0.4,1.14773221701077,0.0513186770188017,1.1988456193215,1.08424502739468,0.0575647402678483,1.14157950870146,0.186282304781501,0.188401829412334,0.373930526876186,1.30273661274342,0.0501199510741912,1.35265608401332,0.978291905972898,0.0627603169773609,1.04080118168235,3.76294471528408,3.45336528549555,3.34014137525433,1.83628753467287,3.15666453035391
