"n","p_n","p","contamination_level","ctam_sigma","ctam_mu","cook_cutoff","robust_m_est_bias","robust_m_est_variance","robust_m_est_mse","robust_mm_est_bias","robust_mm_est_variance","robust_mm_est_mse","robust_s_est_bias","robust_s_est_variance","robust_s_est_mse","ols_est_bias","ols_est_variance","ols_est_mse","ols_diag_est_bias","ols_diag_est_variance","ols_diag_est_mse","ols_mspe","robust_m_mspe","robust_mm_mspe","robust_s_mspe","ols_diag_mspe"
50,0.9,45,0.5,1,0,4,0.0747525940983589,3.402451382394,3.46359417096278,16.7969001377303,3557.29160219921,3559.85933592814,8.19751722521715,1586.53653116875,1588.3879022693,0.0733687119810535,2.79702904881083,2.85920964459664,NA,NA,NA,137.154397117403,168.799442738907,129305.661588558,85150.1728941621,NA
100,0.1,10,0,1,0,4,6.10402132916193e-05,0.0117325647576093,0.0117466747118705,8.63348084019001e-05,0.0149562112976231,0.0149827212608345,0.000102353572857698,0.0440721817519498,0.0439982465977997,5.56857392251252e-05,0.0110592649128497,0.0110707135924234,7.20094718228842e-05,0.0146364152309739,0.0146498790418729,1.13592241186807,1.14186066899537,1.1787505502082,1.50208132203057,1.17195768485373
100,0.1,10,0.1,1,0,4,0.00180091070495571,0.0158106983014964,0.0175483662132462,0.00089622679602146,0.017909567948972,0.0187341564731976,0.000425090983739801,0.0444946666618435,0.0447417789789359,0.00378583237277086,0.0179625459901077,0.0216765281789181,0.000696218845590953,0.0162893465694677,0.0169204080287808,1.23437092541517,1.19400861993723,1.20872714193827,1.48840318361524,1.18982740279832
100,0.1,10,0.2,1,0,4,0.00698562147893444,0.0184264128613195,0.0253383286888087,0.004184885617242,0.020938730876552,0.0250398615702878,0.00108967755349452,0.0466737034797885,0.0475766862193639,0.0125939191195097,0.021664649406323,0.0341719099282074,0.00300628006122038,0.0177078867265973,0.0206433352409113,1.36509492354722,1.27052491803278,1.26649900594931,1.53907690939714,1.22603559475046
100,0.1,10,0.3,1,0,4,0.0160395229353724,0.0218481783977102,0.0378003086194918,0.0114094702773898,0.0258014724122761,0.0371077368000168,0.00309592209391193,0.0552922536122184,0.0581670066916815,0.0239719359976711,0.0240027982213077,0.0478787230260936,0.00838694137652995,0.0223743277204487,0.0306717717860969,1.49666698139422,1.39767794595773,1.39592143012948,1.65412898087075,1.33090481020207
100,0.1,10,0.4,1,0,4,0.0324442952052043,0.021842381484426,0.0541993071636926,0.0272280414077166,0.0274465233077154,0.0545647786222011,0.0103830157969541,0.0643341412339431,0.0744598204659614,0.0405667501544702,0.0220505261469207,0.0625290741968033,0.0212124662435756,0.0239099387790557,0.045026765267515,1.67165562193624,1.58427190557595,1.58737112874663,1.81987732435852,1.49198075668954
100,0.1,10,0.5,1,0,4,0.0454706953063632,0.0228073097752716,0.0681867758425338,0.0413324860676655,0.027780074530009,0.0690014402995544,0.0199916987987015,0.0680570850168275,0.0877765554754617,0.0537744550611149,0.0221367512407184,0.0758226592968705,0.033385034326619,0.027186741118389,0.0604630284805344,1.78648179072168,1.70451735613823,1.71633097383374,1.93522913770252,1.62292532316932
100,0.3,30,0,1,0,4,5.77067778470218e-05,0.0157888696262282,0.0157834209255703,8.4681200376201e-05,0.0205442477464411,0.0205467519558315,0.000227078098144767,0.0514934920766084,0.0515145962064467,4.57927848188727e-05,0.0146593996753138,0.0146465548614314,9.48692067247146e-05,0.0199577866644964,0.0199728247245632,1.45609146029719,1.48861058258138,1.63188982448046,2.60368213058053,1.61679103926812
100,0.3,30,0.1,1,0,4,0.00136117087593094,0.0300961717014524,0.0313369578905775,0.000124295953561923,0.0255779035760151,0.025599887915273,0.000269779733615426,0.053117931665841,0.0531752396727931,0.00684017102471928,0.0680273107760369,0.074595372557652,0.000441524402917235,0.0261095920992578,0.026446678133778,3.28920616990106,1.94354249271453,1.77906822482526,2.59455008749439,1.8080677438012
100,0.3,30,0.2,1,0,4,0.00913915233737272,0.0588892385244325,0.0677928339077075,0.00109740343649058,0.0492531800274713,0.050153570743852,0.000565388335308499,0.0773952917662754,0.0776510989345188,0.0266046475827406,0.103977818985714,0.130166555292512,0.00319253325640154,0.0477404420977248,0.0507420135857355,4.92882116320462,3.0330127101748,2.55669070670109,3.43472127706533,2.54146079720275
100,0.3,30,0.3,1,0,4,0.0268092170511052,0.0902331727347346,0.116681457094901,0.00717625032094305,0.0891990786629744,0.0960185326692656,0.00327892104129111,0.122380930344444,0.125170327664357,0.0502203072472058,0.122100029547655,0.17183193667667,0.0133237058787487,0.0782421188127837,0.0912528562162813,6.2193895217933,4.57775073283416,3.94480931156972,4.9291417990677,3.83426669782576
100,0.3,30,0.4,1,0,4,0.054235052372354,0.120277860492618,0.174031801423001,0.0249564744829348,0.143311236720221,0.167694466256275,0.00979633147931938,0.186073388455181,0.19512542638068,0.0817944356261713,0.138062166081921,0.219304353043764,0.0294185939108682,0.113432973337029,0.142397835354549,7.64397482192468,6.27359291371852,6.09300310712579,7.05159137854893,5.31476547012666
100,0.3,30,0.5,1,0,4,0.093585959652749,0.142965931707018,0.235980027632939,0.0669173564508791,0.18771461578398,0.253881113771723,0.0375086953581139,0.299089698093146,0.335402034658887,0.116427014192643,0.145913460126361,0.261756820478499,0.0608477122530338,0.149431183499498,0.209681171018534,9.05551722829651,8.25502335206527,8.86319186990589,11.3302572853005,7.44878280007558
100,0.5,50,0,1,0,4,7.98193340381383e-05,0.0234786157595613,0.0234645206305612,2.7734101329963,724.712637234859,724.587196818916,5.97046991299222,1391.61273759244,1392.01675655506,7.13759321297842e-05,0.0210772029215637,0.0210642700420072,9.64444875191365e-05,0.0304333820631235,0.0304080930223901,2.05850614639729,2.19066490837738,37917.8540126602,64637.191925349,2.55264655187819
100,0.5,50,0.1,1,0,4,0.0017378021608906,0.0548300773008195,0.0563485591525068,5.17756539850096,1067.10660839426,1068.01574735919,30.8599130874918,9811.56524825488,9803.17890034935,0.00445306463063224,0.0895960482064356,0.0936907286442421,0.000976713460774873,0.050197737837908,0.0509736603473313,5.87827787565479,3.90353569291115,49164.7788319814,496466.559512995,3.60205637526533
100,0.5,50,0.2,1,0,4,0.00731876187635982,0.100404999806586,0.10732214168372,0.282270689105781,97.4538107506922,97.3462661967952,9.02060558874836,2814.00327026121,2811.76786276892,0.0130909497722104,0.13217772134757,0.14473996023439,0.00309951122859623,0.0811152209569769,0.0838902713017453,8.31829213156946,6.47292614595411,4799.51618191901,138600.099122442,5.30248407448882
100,0.5,50,0.3,1,0,4,0.0216761526377522,0.157656693377082,0.178702219241326,140.754765269105,34028.5006645662,34033.141427177,16.4115228332462,4701.59373734627,4699.19888523013,0.0306601212965028,0.177008970552192,0.206961055966486,0.0100527662152919,0.130565375285187,0.140095879999338,11.5933589424405,10.1438925148562,2080215.68685677,260018.334285242,8.20836712691883
100,0.5,50,0.4,1,0,4,0.0406061758750682,0.192164706230833,0.232002223280978,1741.65330008413,470616.938714518,470476.124259744,405.141752402232,100797.858813974,100799.809131121,0.0490721248340055,0.19802556872837,0.246305591287462,0.0230121431959894,0.184283416284273,0.206558425815126,13.4679451076518,12.7234968061291,26216939.7857558,6029257.04336529,11.3779900413972
100,0.5,50,0.5,1,0,4,0.0627097181080509,0.223944326572954,0.285758267374713,194.913522468359,51337.4440557396,51327.007801985,218.843912958741,56222.3060989195,56216.2607874826,0.0718287371589042,0.219536141904109,0.290486734495397,0.0421011051255983,0.227973346428506,0.26916255816839,15.6049486159525,15.4847967867415,2386689.60181633,3522884.5597657,14.6134794058329
100,0.7,70,0,1,0,4,0.000184032794139736,0.0408157212404715,0.0408364911496493,12.4430062763745,2769.53059024534,2770.89547416073,0.865120461041884,222.666562218781,222.641016430948,0.000167149060820273,0.0350774357358313,0.0351042750537083,NA,NA,NA,3.41446420179444,3.83830553936144,166777.924760392,15919.793996069,NA
100,0.7,70,0.1,1,0,4,0.00293442649671629,0.177950487583899,0.180173112130279,6.07596146417986,1668.55306042,1667.9548096425,1.32555447271205,371.415390271941,371.255283183565,0.0045512229109611,0.219364296724412,0.223038062448476,NA,NA,NA,16.8531085018838,13.8825061385177,131000.411932763,26139.5028718779,NA
100,0.7,70,0.2,1,0,4,0.0139501198466499,0.368510659471582,0.380986736680345,4.77712121338839,1038.97426039466,1039.59548456646,128.845861358202,32784.7827033084,32782.4894338534,0.0180349197312154,0.375465095943921,0.391998155291361,NA,NA,NA,29.3554632146464,28.5671964498301,70796.417231613,2394073.39084842,NA
100,0.7,70,0.3,1,0,4,0.0294924277763387,0.522075870957162,0.549479995249672,15.4929289111921,3276.16949089919,3278.55774184678,217.274329674818,56008.9278526348,56002.1664708991,0.0334995885855374,0.496847134229855,0.528359334278473,NA,NA,NA,38.6284186411689,40.2282501943063,233853.532797747,3673060.90664162,NA
100,0.7,70,0.4,1,0,4,0.0598121005518714,0.665959929636152,0.723108190469478,1.77579931560285,400.69855271773,400.871557822462,52.2276048096024,12747.2356489434,12748.4743111572,0.0632592415782783,0.594334999305562,0.655216900886618,NA,NA,NA,47.2161970253944,51.946464169392,29606.8788328703,725618.985495758,NA
100,0.7,70,0.5,1,0,4,0.0938456041832895,0.758846396230155,0.849656614828524,95.5881854000022,25029.7986600695,25025.2676508292,33.0226157660782,8265.52072986921,8265.48126271582,0.0972398448527142,0.678754383739201,0.773279211056959,NA,NA,NA,55.2923218199828,61.4397946436349,1775018.13444407,643632.199794654,NA
100,0.9,90,0,1,0,4,0.000744972762614633,0.155942496637676,0.15606369941374,504.481027168793,130981.105575253,130961.662180121,1.57839315986943,457.917340319245,457.664064117837,0.000606767229381322,0.129664519577664,0.129752628728734,NA,NA,NA,12.7101771935228,15.0577676536057,11987399.1301256,43337.3186515239,NA
100,0.9,90,0.1,1,0,4,0.00429957028352766,0.693002223727832,0.694529785116449,352.588353477036,89598.726163548,89592.9196123709,5.35650766530611,1064.46761789893,1065.56625509264,0.00383550720277766,0.556599510142183,0.558208619304392,NA,NA,NA,51.4686339629303,64.1751595540712,9008242.36891972,114818.213690721,NA
100,0.9,90,0.2,1,0,4,0.0170185031333534,1.29826885297584,1.31009428069729,76.0848507749413,17958.1136317363,17962.3660279843,69.2857728854517,18768.2547925378,18762.4675462531,0.0152706082764141,0.993937128868987,1.00523198862993,NA,NA,NA,92.4654295308575,120.84037749838,1892130.52961951,1373946.19332898,NA
100,0.9,90,0.3,1,0,4,0.0275364802349646,1.90449724637919,1.92441573762864,11.6072025871712,2560.55517673793,2561.92015861815,7.78388391815906,1932.70722707088,1932.76028208075,0.0252847837491567,1.45851775651324,1.47796846923634,NA,NA,NA,135.87025786818,177.098132192423,264682.332010935,176516.354915918,NA
100,0.9,90,0.4,1,0,4,0.0515120468079039,2.03100150626611,2.07438954704895,46.0698193597719,12467.7618950567,12463.9606668363,48.409091571178,11361.8284869947,11364.7902646179,0.0462545237941098,1.63977448842738,1.67946991426778,NA,NA,NA,156.780515755689,193.743659118139,1144694.2920727,1115976.04993893,NA
100,0.9,90,0.5,1,0,4,0.0678290008673128,2.23203288270767,2.29093375204415,180.365300478331,39182.4676964434,39206.1031261359,8.25582779735135,2459.06369386327,2457.48326688516,0.0631822417209929,1.73745039266914,1.79368283281945,NA,NA,NA,161.143593501811,206.344705561931,3609222.04856022,221119.939123599,NA
200,0.1,20,0,1,0,4,2.01703646110879e-05,0.0058898784130892,0.00588648926404794,4.08726438048686e-05,0.0087269305699273,0.00873289549145246,7.07431787679023e-05,0.0227245702601631,0.0227044151578904,2.11207133513362e-05,0.0055201789059622,0.00551921890368969,2.15100148356728e-05,0.00716154851081656,0.00715441233160897,1.11324441805826,1.12006085671568,1.17938985200951,1.45863298021197,1.14797252578323
200,0.1,20,0.1,1,0,4,0.00119335324011363,0.0090974362922996,0.010254399787244,0.000138022962997509,0.0104597713102883,0.0105559551880446,0.000108850237087868,0.0238775594122476,0.0238908994116865,0.00714423083584852,0.0195012853887287,0.0265675110830223,0.000248842844299828,0.00802445112246932,0.00824119616227927,1.54837335468949,1.21330729411857,1.22138715772194,1.50652987485609,1.17275190399449
200,0.1,20,0.2,1,0,4,0.0065902727486436,0.0141649673472199,0.0206985802264747,0.00113856719351277,0.0142954236073694,0.0153768091064527,0.000195272175169508,0.0233682798640356,0.023470078919749,0.0242125614827677,0.0275540006930797,0.0516563461730751,0.00251097225103368,0.0132121001422653,0.01567022399273,2.05017953659884,1.4241489753236,1.32017461130767,1.49921483489607,1.32955329092693
200,0.1,20,0.3,1,0,4,0.0207472063422686,0.0211723816074423,0.0418348984232811,0.00530704427441143,0.0208178335880121,0.0260416065280715,0.000467950859669994,0.0264651264705487,0.0268272168243365,0.0481606920298546,0.0309582812911905,0.0789951401958804,0.0116248159246952,0.0215297844011707,0.0330684811882612,2.59681216799025,1.84470940458335,1.5297278521285,1.5524648114665,1.6715980208737
200,0.1,20,0.4,1,0,4,0.0461245489592369,0.0275382835424026,0.0735526793674699,0.020080978797561,0.0317152699778091,0.0516693876954588,0.00180184350320746,0.0342604728877326,0.0359252744993891,0.0755026690793595,0.032467883907685,0.107840681451414,0.0313730883361062,0.0291622837054207,0.0604187229067053,3.25613470414781,2.5361563625746,2.07012159084828,1.72549440489695,2.25938446340237
200,0.1,20,0.5,1,0,4,0.0791564760685119,0.0313073728907652,0.110338619467714,0.0503702218595907,0.0417351887295525,0.091938469834225,0.00716790122170232,0.0486644045162744,0.0556376481199116,0.10477287415794,0.0328877585705588,0.137529081694216,0.0588145172486824,0.0353705372431404,0.0940435723428503,3.75499369341462,3.21406812258469,2.85741601725252,2.13161058026129,2.89656796806853
200,0.3,60,0,1,0,4,4.01132795220422e-05,0.0078350927700738,0.00784386567851555,7.21040310791767e-05,0.0135094185155389,0.0135274848725559,0.000100458415319526,0.0249292750802247,0.0249300163952234,3.50919137097535e-05,0.00719498906070154,0.00720130101816849,4.86719517257967e-05,0.00999419266260602,0.0100028878436814,1.42962860608697,1.46682549533338,1.81697065835062,2.51584086961098,1.59554448099086
200,0.3,60,0.1,1,0,4,0.000783936802751377,0.016188890150173,0.0169080713923237,5.42814037224977e-05,0.0158896899826373,0.0158804126264292,0.000113554831912876,0.0284796388070626,0.0284792750837472,0.00659764179665254,0.055620974716335,0.0619961326141222,0.000236614104532957,0.0137268820815468,0.0139085886577535,4.79933685504606,2.02170813473085,1.94697021537244,2.7222984676086,1.83703989304493
200,0.3,60,0.2,1,0,4,0.00567036236990229,0.0382205084899346,0.0437379888258772,0.000196984021110526,0.0247004815911038,0.0247986636858499,0.000225633735146624,0.0335439473925922,0.0336354053381685,0.0230500261412341,0.0908314958343237,0.11351819599222,0.0025252397964083,0.0335706929603723,0.0359616499849391,7.82464593273466,3.63144449394134,2.49810055417885,3.0228855613043,3.17051024281074
200,0.3,60,0.3,1,0,4,0.0215914397936297,0.0739782249951438,0.095273751888793,0.00238684150429288,0.0550269443009211,0.0571936780280103,0.00100013959384603,0.0587968094832793,0.0595617618391922,0.0471913664796707,0.112909163331989,0.159648893158332,0.0103580877585397,0.0633592169062047,0.0734638677971196,10.6714271638579,6.77341208702441,4.48958896407693,4.6016009514165,5.4621831451617
200,0.3,60,0.4,1,0,4,0.0525529073688907,0.10485934521632,0.156992815204346,0.0177437331261911,0.12412363196924,0.141370870567554,0.00843213394180981,0.135252050345139,0.143143176085568,0.0796937861375258,0.125400026425484,0.204592212457308,0.0290759608746615,0.0982657652145369,0.12694866302834,13.3296284584089,10.4264276982361,9.59568250339157,9.58343524909269,8.65621116280497
200,0.3,60,0.5,1,0,4,0.0853773558306327,0.127192703002738,0.212061288021359,0.0510393134127208,0.185552891107463,0.235849992955754,0.0308303044829298,0.249742550643368,0.279573884923724,0.110393136168198,0.133003564665687,0.242864686575222,0.0552592763753757,0.129790314479412,0.18453042959687,15.6676788524062,13.8423506331926,15.3808806033086,17.944214816383,12.1377088629521
200,0.5,100,0,1,0,4,4.02264742682135e-05,0.0112182974725485,0.0112136507569265,3.18842703039192,909.769862201087,909.319209782675,4.63203222013094,1117.33368530408,1117.49638278299,3.5193875966481e-05,0.0101629991140693,0.0101575409935795,5.04229245562126e-05,0.014064681177148,0.0140588453769956,2.00967753935763,2.11901278479851,86317.6122851176,115469.631267455,2.39787474959826
200,0.5,100,0.1,1,0,4,0.000982676099392925,0.0334539909958666,0.034302851131276,1543.0604819433,387556.053986609,387548.890252606,13.1939366987311,3654.11798453826,3652.69544929884,0.00445713923092979,0.0845283102490779,0.0886473362390113,0.000544225221302681,0.029166545603246,0.0295941046421357,9.8898533814543,4.4584435034061,37017721.7774031,367490.347424687,4.00297068711106
