"contamination_level","ctam_sigma","ctam_mu","cook_cutoff","ctam_rho","robust_m_est_bias","robust_m_est_variance","robust_m_est_mse","robust_mm_est_bias","robust_mm_est_variance","robust_mm_est_mse","robust_s_est_bias","robust_s_est_variance","robust_s_est_mse","ols_est_bias","ols_est_variance","ols_est_mse","ols_diag_est_bias","ols_diag_est_variance","ols_diag_est_mse","ols_mspe","robust_m_mspe","robust_mm_mspe","robust_s_mspe","ols_diag_mspe"
0.2,1,0,4,0,0.0558443039601146,0.0472462794045887,0.102901598247085,0.0209633484914354,0.0481483624671451,0.068919117508712,0.000443160123191428,0.0750015636585125,0.0751447175270698,0.164577995399434,0.0740881785095536,0.23836982119495,0.0271980113858665,0.045528384042557,0.0725442818922534,1.54753538039237,1.25725324851551,1.18656969240793,1.25388883301463,1.19762897283216
0.2,1,0,4,0.2,0.0824006914206772,0.0614693375201946,0.143624151590791,0.025392240520414,0.0546103778419147,0.079784176850961,0.00254689867324722,0.0877048759421441,0.0899009551116228,0.23482119869068,0.0957353232702067,0.330173580667805,0.0453352417641734,0.0551506292330417,0.100265268480283,1.73400485796286,1.33262771367222,1.19404940667565,1.24228017754747,1.25274559283189
0.2,1,0,4,0.4,0.0811864139872205,0.0625366932724813,0.143472960486612,0.0205898813057256,0.0602612497380087,0.0806100860447822,0.001646646587993,0.0721577813480202,0.0735157968106212,0.263065187377177,0.0994667346086966,0.362134055047439,0.0419980306205103,0.0634287477259417,0.105173063355548,1.80560977611525,1.32698492809341,1.1959422311236,1.19903146021557,1.25228033470288
0.2,1,0,4,0.6,0.128458274791751,0.0748957492024306,0.203054440997372,0.0236295622317439,0.0560734845909668,0.0794787528843468,0.000413139135465241,0.0869447523479543,0.0870101124740277,0.390780440890131,0.115625300649763,0.505943240337295,0.0685991395403093,0.0713789675249608,0.13969259119517,2.1075407560787,1.4508260983309,1.18090633716698,1.22006698322136,1.32715477155055
0.2,1,0,4,0.8,0.119090500690711,0.0715500629767628,0.190354363415567,0.0142132892727353,0.0463302942596112,0.060358262355308,0.000251034588655071,0.0683382831847466,0.0683159646406627,0.40435839033471,0.128238679390866,0.532084115008013,0.0686887234149178,0.0690742891843839,0.137486715442564,2.15002913640846,1.42400980402179,1.15677988065715,1.20391234328879,1.32502291086815
0.2,1,0,4,1,0.165380609142646,0.0809245501803939,0.245981461122318,0.0268748495702217,0.0585507961973145,0.0851914425827469,0.000683435961873703,0.0857739115047195,0.0861142518205743,0.482900263497385,0.11288943441933,0.595338140179038,0.0935903508135366,0.0825726961779474,0.175832756206772,2.29402496080286,1.54159430917732,1.1973009168222,1.23789018208015,1.39937093645754
0.3,1,0,4,-1,0.0328677002905444,0.0206243421379943,0.0534095450599868,0.0326825981018551,0.0212233808267699,0.0538210854053179,0.022464975570542,0.0712598863333631,0.0934398223585716,0.0334937722295904,0.0196158917706246,0.0530312004331326,0.0245414527762967,0.0250898896032791,0.0495309828211627,1.14991357844525,1.15108805811368,1.15368249254264,1.29586739702534,1.14657658488192
0.3,1,0,4,-0.8,0.0349706568759849,0.0324203591895132,0.0672613346287401,0.0302876482537366,0.0342991151523425,0.0644495669454698,0.00505391550700003,0.0909282897110822,0.0956184920592379,0.0499105247530283,0.0360720905796789,0.0858383269703885,0.0219616502762586,0.0342324756596856,0.0560571960333054,1.21752158877175,1.17544756779972,1.17313907089527,1.2867073063921,1.16377320330474
0.3,1,0,4,-0.6,0.051014858690283,0.0438909628088627,0.0947302576479103,0.0337099774084763,0.0478885675311398,0.0814069906694916,0.00871472578651492,0.101073513414598,0.109383945147455,0.0941395795651879,0.0533406744279207,0.147266891295397,0.0290603845044826,0.0481661062899616,0.0770338263692843,1.32524153135226,1.21789818375764,1.19348930894787,1.2956541772637,1.18335293970995
0.3,1,0,4,-0.4,0.0768461738938171,0.0609949176788536,0.137597111901955,0.0415793735318936,0.0636330235240608,0.104957864961858,0.00375615218329858,0.107745374910898,0.111070545594553,0.15746660991266,0.0726427870715975,0.229818825835971,0.0436563555637932,0.0588270085834322,0.102248056112892,1.52859021947635,1.32656140205009,1.25892450715329,1.28962021390977,1.26838573300001
0.3,1,0,4,-0.2,0.116378217400468,0.0634470692361401,0.179571498359663,0.0608014196990063,0.0687271328549863,0.129253644022573,0.00770374744011177,0.0949902796563172,0.102314065977804,0.245873531418069,0.0789984853400068,0.324556022816716,0.0655959940126326,0.0639311220047432,0.129271391529357,1.72581916814167,1.41629757799792,1.3097570207763,1.27667034677146,1.31180234269151
0.3,1,0,4,0,0.150215875287185,0.0798122024549502,0.229708828932315,0.0685567728104294,0.0859339715192655,0.154147008443618,0.00454289871132138,0.110354733380737,0.114456213158536,0.325669678027146,0.0922141465985684,0.41751496803932,0.0879225285547887,0.0855494383596785,0.173129769161029,1.89954880007083,1.50150136497521,1.34944991482471,1.28908155776906,1.40261289107984
0.3,1,0,4,0.2,0.230769057851248,0.0880167779502898,0.318433768689737,0.10836015428651,0.0928879672318164,0.200876569649399,0.00742558235462128,0.0918010124046003,0.0988593907096032,0.447354018443177,0.105865202294083,0.552795759928084,0.146694721127371,0.0911776948518486,0.237507705199812,2.19930100925841,1.69656047762852,1.45259271406091,1.27705189710284,1.5413295059191
0.3,1,0,4,0.4,0.265368183014694,0.0979081813605667,0.362884731649819,0.0880918827773634,0.0885028696770951,0.17624074097575,0.0023255051840188,0.0815952203478022,0.0835943446504298,0.549378499328003,0.117439437297192,0.666348178876006,0.169338750792726,0.092510922617932,0.261479629720187,2.40614470310369,1.76435900045476,1.3648348989036,1.21941641798206,1.57218878244835
0.3,1,0,4,0.6,0.327000576319849,0.101894303321533,0.428487302428096,0.10275033189085,0.10118176094681,0.203527365793873,0.00480528587524515,0.080789941137669,0.0852720672483634,0.64589440200446,0.119015426315968,0.764433766615164,0.210135628972842,0.105623059143119,0.315336195879388,2.62601909396584,1.93458563141147,1.49328729517039,1.27617130483581,1.72776241486989
0.3,1,0,4,0.8,0.414196634725748,0.11503189239512,0.528768399551287,0.144167150905852,0.11603651203837,0.259739516896069,0.0051449929957639,0.0799007990242983,0.084726188823965,0.758809083932718,0.124624378216649,0.882934964636501,0.271213286377275,0.108660265380258,0.379438910696012,2.84301801567122,2.11296890296225,1.56850525417317,1.23343829458513,1.83812379292143
0.3,1,0,4,1,0.479638158937931,0.117887269705157,0.597053879564267,0.145233467086295,0.124804654231976,0.269538902701343,0.00345227283520534,0.0897406073563426,0.0928339177621226,0.859542223684659,0.118973682229465,0.978040011185206,0.322381193725423,0.111027186238185,0.432964271218655,3.17031844247935,2.36205618986378,1.67145375499757,1.26682783332617,2.03126616936964
0.4,1,0,4,-1,0.0466800243293758,0.0268782516342396,0.0734507629570784,0.0456363269202449,0.0276125364068279,0.0731384131814455,0.0345034601390591,0.0821634335844138,0.116338239989135,0.0483458232571915,0.0250115351779877,0.0732573122944673,0.0368920885346441,0.0319094057417168,0.068673856653394,1.20454474446421,1.20764087113229,1.20781380804743,1.35804970599112,1.19913280117799
0.4,1,0,4,-0.8,0.0593345103548312,0.0413165322675505,0.100485776493312,0.0546519639777846,0.0435624947687754,0.0980402087674849,0.0244156603150696,0.104475537047297,0.128473295214178,0.0741794710959783,0.043653010096879,0.11765786915247,0.0424581804681112,0.04365987128157,0.0859434122645549,1.26643180324777,1.22765497503224,1.2221062662009,1.31426613189356,1.20376712853703
0.4,1,0,4,-0.6,0.0960519859038088,0.0577363083162949,0.153557348986839,0.0780288758151445,0.0623152666987431,0.140094881447093,0.0135240564018804,0.116221538963457,0.129280709209484,0.1472166231938,0.0632219702480598,0.210185705560868,0.0582204662498117,0.0573779920610856,0.115368946342653,1.47172194392549,1.34802242258973,1.32203742242734,1.34564200707064,1.28163594690133
0.4,1,0,4,-0.4,0.171442254671858,0.069227994602765,0.240393337296212,0.133984833841608,0.0804118309804648,0.214075017498151,0.0215253507480995,0.120656356258579,0.141699081581645,0.2617069786293,0.0692698182252723,0.330699717581672,0.115891983279973,0.0782506590390162,0.193829639682834,1.73297835765302,1.53095569004311,1.47426214642891,1.36203238255255,1.44913806136052
0.4,1,0,4,-0.2,0.242171026883535,0.0883231572215004,0.330140891476149,0.173581309785773,0.0961105158001165,0.269307383522689,0.0157842224271218,0.136021601097096,0.151261737119829,0.377706918783157,0.088927133165502,0.466278343415996,0.166846782280295,0.0907733259192571,0.257257014895875,2.02024205204406,1.7258150343056,1.59982747906706,1.41787987165877,1.58409937801443
0.4,1,0,4,0,0.334945314363367,0.0993661237263951,0.433913973594857,0.221297613327614,0.116812919815661,0.337643281464011,0.00773911701455577,0.10755088345324,0.114859796933983,0.512838956417386,0.100567751022908,0.613004436436202,0.230852134832239,0.102454174368203,0.332896492502969,2.38687913587533,2.00137013112681,1.78905752114442,1.33903501564916,1.79282220083796
0.4,1,0,4,0.2,0.411840694517451,0.113380085003932,0.524767259181367,0.258940224444606,0.140605651248096,0.39898345308771,0.0119091865136481,0.135725811887308,0.147092095153407,0.628747077817685,0.108038903604323,0.73635382580759,0.27481599833778,0.117045664482386,0.391393480162237,2.59772867815911,2.15078894806402,1.89063419914604,1.36818029225801,1.89825099637024
0.4,1,0,4,0.4,0.576762499347874,0.109350072222863,0.685675171281845,0.360631596073385,0.134596446606912,0.49468965689387,0.0188331307862261,0.118829532027137,0.137187344685255,0.828025266118244,0.108557803657565,0.936148838561179,0.426478808802199,0.128199424596587,0.5541654357004,2.95679784866624,2.42284815734541,2.03524522895033,1.3392260575645,2.16920027198271
0.4,1,0,4,0.6,0.670671167868213,0.146346355523388,0.816432137969507,0.425167756767922,0.174926346039673,0.599394397423436,0.0229808533995318,0.127086674992343,0.149559181691906,0.947064723644778,0.139322422446234,1.08582985640123,0.482843326955618,0.149950440482921,0.632193965676608,3.24693579756921,2.70127851842529,2.27512850997366,1.37223237868625,2.3692532420691
0.4,1,0,4,0.8,0.792645242291322,0.13552746225895,0.927630594701237,0.471405448453602,0.17426962062166,0.644977990592775,0.0115763363288738,0.114018198977107,0.125138462510073,1.07168692570511,0.122374622270389,1.19357204948642,0.603362652847055,0.13804671271691,0.740857178713098,3.50040768574804,2.9527078570846,2.37411776072842,1.3254080981377,2.59990866736148
0.4,1,0,4,1,0.900641824632345,0.156728039148215,1.05674295162397,0.562515408111908,0.20401816258816,0.765717498049716,0.0132135078358138,0.113261902465866,0.126022362691816,1.19465463869388,0.135881267462301,1.32999238108633,0.665051368567139,0.162116421672789,0.826519324553237,3.8054422971781,3.24080514285217,2.64870556021389,1.33199734831544,2.78036328752239
0.5,1,0,4,-1,0.0654704668278047,0.0234067046560308,0.0887835446652113,0.0644377011293615,0.0238399142733617,0.0881822557456298,0.0549400133399424,0.0851224833920449,0.139722006798419,0.0656875179878162,0.0227597471618748,0.0883562261610434,0.0566852427178312,0.0273735518280512,0.0839493003385702,1.18098786263101,1.1812947447312,1.1799217327501,1.35277694992314,1.17916164828891
0.5,1,0,4,-0.8,0.0906404644314411,0.0407489203296193,0.131226389079742,0.0839382670456478,0.0425506752297574,0.126318739574486,0.0379424677292656,0.121839271150386,0.15929438179505,0.109886925731217,0.0404094626163425,0.150134750497094,0.0663104279315473,0.0519918958577527,0.118094356205869,1.3434260182302,1.30141887907085,1.28962037750319,1.41990963972099,1.27545984530669
0.5,1,0,4,-0.6,0.152193181272001,0.0558572118097011,0.207826964234463,0.134083210426535,0.0600847719631952,0.193927643301878,0.0363428324662785,0.157216221217103,0.192930188798514,0.204404943275236,0.0549179506689324,0.259103222141492,0.111034281733825,0.0649134491821644,0.17568807711926,1.6028196033392,1.49360562680734,1.46818445289707,1.52952734210992,1.44485639038532
0.5,1,0,4,-0.4,0.27229334233636,0.0765256079304798,0.348512847835117,0.228787744215658,0.0805017292940466,0.308967466592528,0.0448143442426145,0.155578944599709,0.199770973063924,0.363009670856955,0.0774832910260754,0.440183028718926,0.211250456566161,0.084863723803263,0.295774725474211,1.98299101346988,1.79237156220089,1.71691897565236,1.51423717336879,1.69410303611578
0.5,1,0,4,-0.2,0.408531522473286,0.0864170237466894,0.494602878124989,0.336717205391882,0.0984717188268159,0.434795037343391,0.0440237367792791,0.151293919724881,0.194712480825261,0.534027190460756,0.0844113489263516,0.618100893991402,0.316749752784202,0.0892098034726325,0.405602717042944,2.35861338066693,2.10192253943863,1.98454989516138,1.50327495607099,1.91637587424572
0.5,1,0,4,0,0.570596321294859,0.103561135998955,0.673743212749818,0.453612564387777,0.124806632184329,0.577919970043369,0.0703427914422387,0.182328567350972,0.251942044523807,0.740610501039133,0.0998542682322068,0.840065352198411,0.445426553568965,0.122606656193432,0.567542783137623,2.76314268798786,2.43360352398459,2.24602514427888,1.6299538741858,2.22795818366926
0.5,1,0,4,0.2,0.706876678422117,0.105434706014176,0.811889645612236,0.584797769295785,0.131641281164163,0.715912485335291,0.082913533290175,0.208812834529319,0.290891116481376,0.885829827618796,0.0971385030801566,0.982579776686632,0.539729433640413,0.123943274951021,0.663176935491629,3.09317190995106,2.73803962631922,2.55425787701836,1.69678231151294,2.44750951531209
0.5,1,0,4,0.4,0.897121160296159,0.138594594068197,1.03516137598808,0.752323322167047,0.169871712724798,0.921515548040946,0.109134833068005,0.27452953346777,0.382566248401904,1.09427406646992,0.12516497533111,1.21893838189971,0.708047523630384,0.141304633984982,0.848786939079426,3.53092033681101,3.15877379416171,2.93679523251327,1.90321922986069,2.78268489873163
0.5,1,0,4,0.6,1.0393705243126,0.124117792722445,1.16299184586416,0.872896340296289,0.154152906298023,1.02643263496912,0.0952342268487892,0.229144707028196,0.323462355048872,1.26136948378862,0.115106545140661,1.37601560274872,0.822162579017848,0.140491347689395,0.962091961316485,3.85633195287039,3.42901480250521,3.16444026735249,1.81473138755461,3.03510416539155
0.5,1,0,4,0.8,1.14343381906555,0.144392460290329,1.28724870951471,0.945992863952162,0.18237777535079,1.12764112820155,0.100244831495452,0.228951065456959,0.328280092690583,1.36269824875114,0.129296011676059,1.4914770763805,0.901005063239415,0.168443002381901,1.06877429361179,4.19189945936734,3.77869266261411,3.45943510612568,1.84001492022324,3.36609658828718
0.5,1,0,4,1,1.42403629321492,0.144851469609814,1.5683083569463,1.18770148365875,0.182687701168437,1.36965843402251,0.150298710035711,0.319104677691759,0.468126969016703,1.6306092190098,0.134219527616037,1.76429186851537,1.1477686612706,0.170020552428352,1.31710913148924,4.65560130431666,4.25276601519024,3.82518521930301,2.05924473437308,3.75615697033585
0.6,1,0,4,-1,0.0717999564019852,0.0222910454166179,0.0940018376369367,0.0718358571748962,0.0229312518704522,0.0946753840378666,0.0684947163230796,0.0708510943820296,0.139062406327581,0.0746409924869608,0.0209713255478104,0.09552843273258,0.0645109050947979,0.0278794683920819,0.0922788556133115,1.21696894200505,1.21727742143217,1.22086905035312,1.36604928324289,1.2202063909949
0.6,1,0,4,-0.8,0.122085459151286,0.0425142681119446,0.164429670190782,0.116402660280934,0.044012267330262,0.160238878541875,0.0437975016132165,0.129179858389934,0.172460640569591,0.141094299272132,0.0417346715290234,0.182662032115039,0.0977861722249419,0.0497502497343687,0.147337420960373,1.42828471642677,1.39283719069642,1.38607631802449,1.48650958753011,1.36836368920621
0.6,1,0,4,-0.6,0.222638472801543,0.0634314051305767,0.285816152311597,0.20654177383472,0.0720683326642324,0.278321833168295,0.0571851888604933,0.149453794218119,0.20604116790174,0.271659099483837,0.0579512704566435,0.329378564858654,0.195086739985942,0.0779590373962305,0.272733941232588,1.74663674448069,1.65995510605227,1.64651498467801,1.55327012895732,1.63960600598778
0.6,1,0,4,-0.4,0.404366797475148,0.0778518425896084,0.481907232694398,0.38136989475043,0.0872836172241004,0.468304377505634,0.122455714413837,0.219660494089138,0.341237566526619,0.473585679530504,0.0716819765615397,0.544980928185797,0.33196111731199,0.088633847026023,0.420240428949909,2.12545925660589,1.99501172667169,1.96753832376946,1.79059425548973,1.88413332525171
0.6,1,0,4,-0.2,0.59817518296057,0.0970750895655884,0.694861972167896,0.560750195734847,0.104367438664476,0.664700164644665,0.178646354121791,0.28074080884458,0.458264199730992,0.694714341441255,0.0887589599589428,0.783118265560363,0.489760121184346,0.118896657973107,0.60818119252556,2.68635895656848,2.50139690060461,2.43554805293298,2.12742971483917,2.33531500427084
0.6,1,0,4,0,0.814617646510773,0.109780924826979,0.923959447638444,0.756523410063898,0.12253321963877,0.878566496824113,0.235569966730903,0.303954109910338,0.5383082602016,0.930930678221094,0.102388659456066,1.03290978303934,0.682233112208712,0.121529208112302,0.803276203488565,3.24785986769295,3.02834752082512,2.93869501462453,2.28026544114643,2.79748399021539
