"n","contamination_level","ctam_sigma","ctam_mu","cook_cutoff","robust_m_est_bias","robust_m_est_variance","robust_mm_est_bias","robust_mm_est_variance","robust_s_est_bias","robust_s_est_variance","ols_est_bias","ols_est_variance","ols_diag_est_bias","ols_diag_est_variance","ols_mspe","robust_m_mspe","robust_mm_mspe","robust_s_mspe","ols_diag_mspe","ols_est_mse","robust_m_est_mse","robust_mm_est_mse","robust_s_est_mse","ols_diag_est_mse"
50,0,0.1,-1,4,0.0110937985683122,0.0222292937993656,0.0114828699355538,0.0231993571444528,-0.00128194498433665,0.0682240390308366,0.0134885730299765,0.0202498382173058,0.0021663470235187,0.0340622802353323,1.04167154958215,1.04546447696074,1.0471940624827,1.11737859595016,1.05820808855421,0.0203305306286043,0.0222412196970431,0.0232152166606873,0.0678845622186252,0.033896661893582
50,0,0.1,-0.5,4,0.00368483320008561,0.0200645336788521,0.00404352025326737,0.0202358389742453,0.00292382233409061,0.0510513272391903,0.00282640646484378,0.019647717594464,-0.00344704526788497,0.0236412036896478,1.06802128177707,1.07077450250501,1.07010871931006,1.135652070938,1.0734080224061,0.0195574675799962,0.0199777890061703,0.0201510098354126,0.0508046193400357,0.0235348797922785
50,0,0.1,-0.25,4,0.00163985328854377,0.0213888196848942,0.00207086425695291,0.0219100427910009,0.00712690317531228,0.0605647188607393,0.00222602090393798,0.0211184360678909,0.00484794345872475,0.027053828022749,1.04090259236422,1.0415527269594,1.04205578483467,1.12310435138464,1.05303168027061,0.0210177990566162,0.0212845647052776,0.0218047810558166,0.0603126880153059,0.0269420614384143
50,0,0.1,-0.1,4,-0.0157830085303097,0.0218011764337933,-0.0145909443745937,0.0220710017681233,-0.0139861550265854,0.0766521149915741,-0.0158765605692295,0.0199165828468715,-0.0233705383339622,0.0312430773135971,1.04316340956016,1.04512530257363,1.04510796874651,1.13500030104274,1.05704418334482,0.0200690651081455,0.0219412739098922,0.0221735424170252,0.0764644669490439,0.0316330439890483
50,0,0.1,0,4,0.00073979532316093,0.0233436711541334,0.000882893823011877,0.0233866222905775,0.00815287233007034,0.0675282891107474,0.000439434261681804,0.0224541590986962,0.00508206009093293,0.0283752261286476,1.03028165472199,1.03247982897733,1.0333502422216,1.13174420220928,1.03708113951984,0.022342081405673,0.0232275000954829,0.0232704686806274,0.0672571169924241,0.0282591773327722
50,0,0.1,0.1,4,0.0105985690819561,0.0221643227050597,0.0117407703140366,0.0226979810364273,0.0125021639992227,0.0650906084260326,0.00791246017456126,0.0219685903588294,0.00776799518796523,0.0261779976903655,1.03865383036612,1.0393381952577,1.03992667865936,1.12566305422389,1.04613663375471,0.0219213544330493,0.0221658307581194,0.0227223368188121,0.0649214594885659,0.0261074494511539
50,0,0.1,0.25,4,0.00512124744151476,0.0223072462490765,0.00423781939530654,0.021787481643622,-0.00985409459678865,0.0616991071514176,0.00384094132748736,0.0204707268517031,0.00465510966310401,0.0258836517040719,1.03282223205586,1.03381161743597,1.03349886814835,1.1150539662958,1.04237491882732,0.0203831260477258,0.0222219371931883,0.0216965033486311,0.061487714795983,0.025775903491527
50,0,0.1,0.5,4,-0.00907828885536044,0.0232106129532253,-0.00859874413078487,0.0238888183571708,-0.00955563581018204,0.0709340731264368,-0.00512899981376025,0.021280975328734,-0.011286233164352,0.0308091183607563,1.04976832654244,1.05357521200528,1.05459850281323,1.15380673424717,1.06591660728362,0.0212008770911799,0.0231769752170005,0.0238433126660117,0.0706707129365414,0.0307824518279927
50,0,0.1,1,4,0.0190959616271638,0.0225957597971831,0.0190198422873942,0.0231687612257093,0.0184047157093454,0.0670628125006914,0.018619496126203,0.0206149723251053,0.0151951621914463,0.0324193627171541,1.03289245643005,1.03580074831708,1.03707214764836,1.11140617220324,1.04692641562493,0.0208585830994734,0.0228474367486633,0.0234146718202181,0.0670662319985297,0.0324881588575927
50,0,0.2,-1,4,-0.00538005012127996,0.0250041878767452,-0.00553201402313097,0.0251447388658008,-0.00108560856540985,0.0691200653132497,-0.00606035167823293,0.0244156829378211,-0.00790942558525054,0.0334081877971379,1.03206202882458,1.03468501137686,1.03482827224277,1.1199640303063,1.04866327442419,0.0243303323855958,0.0249081118766689,0.0250496183506239,0.0687756435326408,0.0333037058712408
50,0,0.2,-0.5,4,0.00796233202328533,0.0186756446274441,0.00977400457459821,0.0183862742135258,0.0533569747070701,0.0693246906734254,0.00549731564526645,0.0186682473348915,0.00915184593633844,0.0238818871583888,1.0147171463158,1.01544035705894,1.01689626253607,1.11837996388992,1.02685695317425,0.0186051265775207,0.018645665135556,0.0183898740078824,0.0718250339699491,0.0238462340066393
50,0,0.2,-0.25,4,0.00397164547798923,0.0221677190645812,0.00499054197306359,0.0226370656607631,0.0055671560961752,0.0613733233721492,0.0022082204013314,0.0205467341965381,0.0076020233155174,0.0280442119412968,1.04269716488727,1.04547041633879,1.04630397474977,1.1278872304166,1.05296028871385,0.0204488767628963,0.0220726544370611,0.0225487858416442,0.0610974499822876,0.02796178164008
50,0,0.2,-0.1,4,0.00248739957423361,0.0220122603045192,-2.49747819065504e-05,0.0233062786905128,0.0112799514957005,0.0620005747684211,-0.000643561145114768,0.0206400375020696,0.000989947740840602,0.028856693291224,1.03972879478332,1.04207615523464,1.04355653289669,1.12324314003986,1.05394534515633,0.0205372514855068,0.0219083861596385,0.0231897479208,0.0618178092003243,0.0287133898212974
50,0,0.2,0,4,-0.00469341763029396,0.0247514161131398,-0.00417802312227966,0.0249536917584095,0.00488265151976952,0.0739183780431399,-0.00765975027218535,0.0234059709945209,-0.00180358669831393,0.0294159009347951,1.01705643020966,1.0184746181967,1.01895446062236,1.10061927795726,1.02600815862939,0.0233476129137806,0.0246496872016265,0.0248463791768278,0.0735726264387878,0.0292720743550995
50,0,0.2,0.1,4,-0.00586509260135704,0.0235662098207428,-0.00481655915798429,0.0241343286749611,-0.0133930333324448,0.0808767656843599,-0.00655931722969383,0.0223745689540509,-0.00842881620738423,0.0304650094669296,1.04002125781071,1.04261567237095,1.04346391704148,1.14796335089057,1.05211147001232,0.0223057207518004,0.0234827780828616,0.0240368562737086,0.0806517551977821,0.0303837293622529
50,0,0.2,0.25,4,-0.00153202315798318,0.0234275015820517,-0.00263413665237366,0.0245153812102999,-0.0214907366476462,0.0671797762769278,0.00247783319185224,0.0213305539358347,-0.00367898303169101,0.0320851533915259,1.03342661904361,1.03848334161244,1.04032247771212,1.12945257002773,1.05109418332471,0.0212300408234821,0.023312711169098,0.0243997429801518,0.0673057291572017,0.0319382625407157
50,0,0.2,0.5,4,0.0260971063396793,0.0243355382413643,0.0262767291133423,0.0243158000640019,0.0345761195440439,0.0773652195167315,0.0256098672004201,0.0235291165893069,0.0343398311266192,0.0332914510829392,1.05337965218252,1.05623420384663,1.05599037969488,1.15460044190118,1.07059595159701,0.0240673363043835,0.024894919509462,0.0248846875565778,0.0781739014618719,0.0343042178293292
50,0,0.2,1,4,-0.00391124365282192,0.0229105796979378,-0.00502057264408151,0.0235577899201062,-0.0233865366801609,0.0660006895825283,-0.004408514136653,0.0216954819415206,-0.00108074590803087,0.0310416008518078,1.0325532191438,1.03662911014829,1.03747526704686,1.14692229325514,1.0439493964582,0.021606439528706,0.0228113246263598,0.0234652071201802,0.0662176162325082,0.0308875608592664
50,0,0.5,-1,4,0.00913169460648611,0.0219774411576424,0.00851792665560014,0.0225061510550138,0.0270895448997264,0.0743119214185116,0.0113487308478946,0.020443448059648,0.0120145856010123,0.0303566189446881,1.03783537011962,1.04185096729623,1.04187167077648,1.13520724899706,1.05497734330855,0.0204700245112077,0.0219509417982403,0.0224661753742489,0.0746742052542934,0.0303491861171287
50,0,0.5,-0.5,4,-0.0153539922208255,0.0232353888002035,-0.0162741705452731,0.0235678303111176,-0.0173764244711136,0.0626066284349537,-0.0141840504139064,0.0218749706104973,-0.0144338134097759,0.0301982442160786,1.02086703531994,1.02258740349433,1.02358530969357,1.09815480854842,1.03607480154544,0.0219667830435891,0.0233549569333196,0.0237148397864986,0.0625955354201792,0.0302555879645464
50,0,0.5,-0.25,4,-0.0172239028088985,0.0237811836127208,-0.019945943600522,0.0249156497182841,-0.0423502294197524,0.0721303318420673,-0.0141509640482542,0.0223881338319263,-0.020671445420035,0.0317981715174087,1.04388843027259,1.04664599823978,1.04802769766488,1.14447021642071,1.05380810024987,0.0224764429462616,0.0239589405226276,0.0251889121358079,0.0735632221147626,0.0320664893155751
50,0,0.5,-0.1,4,0.00309261129473759,0.0231309129118753,0.00253213939389241,0.0230954972809186,-0.0113257272268341,0.0727972207735843,0.00353153137188933,0.0218276664032702,0.000527460661572832,0.0305806486227711,1.01934359655388,1.02011385992812,1.01991035508101,1.1180847999064,1.03123429443368,0.0217309997850845,0.0230248225919363,0.0229864315244241,0.072561506766933,0.0304280235944067
50,0,0.5,0,4,-0.00969017506879122,0.0224067725348119,-0.00883027114436663,0.0228927941337768,-0.03099245578737,0.0762158557553527,-0.00489367781534655,0.0210495744848735,-0.0124512327495885,0.0299217524376469,1.03528684943659,1.03798517354831,1.03872012014297,1.13908820568634,1.04824569311961,0.0209682746950095,0.0223886381650017,0.0228563038515909,0.076795308792308,0.0299271768724431
50,0,0.5,0.1,4,0.000646261253945735,0.0248079157858575,-2.96645690704977e-05,0.0250209379306497,-0.00426119178682316,0.07090874817495,-0.00356540713111975,0.0230739905944681,0.00657633886096143,0.0305252544758452,1.06170443184858,1.06507841074104,1.06502242536727,1.14356007659404,1.07593152220596,0.0229713327695064,0.0246842938605365,0.0248958341209831,0.0705723621895193,0.0304158764362802
50,0,0.5,0.25,4,0.0124018540602462,0.0257606149449048,0.0118223211626272,0.0261062292955157,0.0376136447619473,0.0775244989311441,0.00927803545599781,0.0240014263135125,0.0122751422540328,0.0330057643750452,1.03913796479817,1.0428685364514,1.04337044634636,1.13775319735465,1.05156066081658,0.0239675011238677,0.0257856178543119,0.0261154654267105,0.0785516627087663,0.0329914146705268
50,0,0.5,0.5,4,-0.00311956208153008,0.0225208402255748,-0.00344063475157741,0.0227979536925414,0.00289154774212097,0.080022795597281,-0.00508755857859233,0.0211001632951602,-0.00159204323172735,0.0305752882909871,1.05595107959884,1.05709787257386,1.05728120395689,1.16374773016683,1.06630989450077,0.021020545730975,0.0224179676920275,0.0226958018915724,0.0796310426676395,0.0304249464511839
50,0,0.5,1,4,-0.00595946358529154,0.0245498390431854,-0.00646503226427009,0.0244177941765229,-0.0331202807987123,0.0754721406687321,-0.00599751943399185,0.0234709703830711,-0.00372975575875611,0.0300693964498304,1.0224534153671,1.02452280000907,1.02446288060967,1.10874621247259,1.03294664567579,0.0233895857705169,0.0244626050541939,0.0243375018478183,0.076191732965574,0.0299329605456013
50,0,1,-1,4,0.00412831039002715,0.0217338446724968,0.00428200259346134,0.0218231844387152,-0.0282434425481117,0.0766243965257203,0.00412378525212409,0.020793663345025,-0.00364619991330772,0.0312650223419803,1.03980263103215,1.04238923451705,1.04303362376581,1.13971687391758,1.05252010799531,0.0207067006331055,0.0216422183958107,0.0217324040627321,0.0770389665900601,0.0311219920040782
50,0,1,-0.5,4,-0.0082729468944347,0.0170130777940042,-0.0068067689335205,0.0170295506344118,-0.0185158102210359,0.0630465044033865,-0.00874390878523923,0.0171257601715497,-0.00996786241600267,0.0219234058639061,1.04811740136249,1.04841101639902,1.04955630971119,1.1330302671535,1.05979794507154,0.0171165873115365,0.0169964540553523,0.0169907349845541,0.063074107109511,0.0219131471157309
50,0,1,-0.25,4,0.00862227988359532,0.0219517674592867,0.00784084026309051,0.0222029879126156,-0.00162566865692382,0.0738864466291641,0.00804145128118616,0.0221056445887662,0.00694964339947468,0.031608920476087,1.04981666825386,1.05205509706079,1.05178147619093,1.15019261629043,1.06213650426824,0.02205978130453,0.0219163523323813,0.0221534517490838,0.0735196571946004,0.0314991734170864
50,0,1,-0.1,4,0.0055984042886319,0.0243802612948539,0.0057669415447954,0.0246065435020721,0.0176684769439119,0.0653572068935281,0.00525179086535132,0.0230139267238928,0.00853638473209051,0.0315025908719502,1.04632114140937,1.04910221962596,1.049292199021,1.12583460104575,1.06141520696847,0.0229264383975667,0.0242897021189586,0.0245167683993429,0.065342595936578,0.0314179477818848
50,0,1,0,4,-0.00693833563541713,0.0216237542621687,-0.00647966461582583,0.0219059275471017,-0.000808521072730661,0.0725520768392565,-0.00809917643897728,0.0202543195314875,-0.00427209085512126,0.0292719335174654,1.05534191178399,1.0570241017606,1.05781049624676,1.14623901859461,1.07133898084544,0.0202186445928198,0.0215637759922476,0.0218383839628998,0.0721899701613853,0.0291438246101525
50,0,1,0.1,4,-0.000572146762540582,0.0182738934969405,-0.00136611395664499,0.0190657480165904,-0.00226606579152588,0.0646755527668785,-0.000359069758540942,0.0174995936909446,0.00608305587285907,0.0217562114125292,1.03748120865198,1.03892640334663,1.04157281690091,1.13166429923398,1.04683942722708,0.0174122246535813,0.0181828513813737,0.01897228554385,0.0643573100572157,0.0216844339242188
50,0,1,0.25,4,-0.00730377878944055,0.0222886939161886,-0.0077407781158596,0.0224383974971919,-0.0112112853259236,0.077053201594865,-0.00616707199083155,0.0215159350707019,-0.00926678964598948,0.0282024844419635,1.03975862044693,1.04265896899604,1.04211584214361,1.14110697791139,1.05453610451119,0.0214463881722885,0.0222305956312128,0.0223861251555449,0.0767936285055499,0.0281473454100967
50,0,1,0.5,4,0.0121798545665928,0.0257138942207973,0.012123137351602,0.0254416031549338,-0.0122853908382239,0.0703544923351841,0.00873829174303209,0.0249715331494158,0.00561181051611159,0.0345117167184622,1.02640160863264,1.02839446612772,1.02848198219986,1.1204773512002,1.03772744824659,0.0249230332262551,0.0257336736069567,0.0254613655984049,0.0701536507015561,0.0343706505521387
50,0,1,1,4,-0.00482375237317312,0.0214150571559265,-0.00487709061590724,0.0214705736254921,0.0401702968213953,0.0817416086699811,-0.00647742660647133,0.0206120507321524,0.00805851009733249,0.0295314553562042,1.04777905911474,1.05092890616676,1.05137609952173,1.16104824394834,1.06236193407883,0.0205509475339339,0.0213312504571046,0.0213870067702404,0.0829465533733502,0.029448737664412
50,0,2,-1,4,-0.0100309829457772,0.0252927405962598,-0.00985021941142894,0.0262220827472032,-0.00273332690185946,0.075369005914927,-0.0129751383520762,0.022898478084716,-0.00593242650154968,0.0334386210939362,1.05242692047403,1.05462185820563,1.05602866169464,1.14102347168925,1.06656987161399,0.022952339909548,0.0252668975121369,0.0261879991559204,0.0749996319613048,0.0333066216726628
50,0,2,-0.5,4,0.00542646071939545,0.0220774854006774,0.00604317827414347,0.0218065984095698,0.0106562444093004,0.0630833647341484,0.00540386759765754,0.0220079747644393,0.0014013112582143,0.0309512082501542,1.04405125844529,1.04617505474962,1.04546667783816,1.12956401711678,1.0587930814983,0.0219271366756301,0.0219965444496132,0.0217340854211751,0.0628815034553884,0.0307984158821458
50,0,2,-0.25,4,-0.0118789592181896,0.0256477676144232,-0.012600215831079,0.0254802204463277,-0.0267578272918041,0.0704057535747232,-0.0136957456430058,0.0233438825702783,-0.0216717245853379,0.0325488646028997,1.05616841771436,1.06038538554376,1.05986862136512,1.14432488773589,1.06726500117516,0.0234147366061448,0.0256606384484585,0.0255115847830858,0.0707697061282276,0.0328557839263879
50,0,2,-0.1,4,0.00251257968025165,0.0224395717109366,0.00180050441266211,0.0222571733359002,-0.0115351710957419,0.0633887947227505,0.00151821387489992,0.0216474534848481,-0.000825505483200928,0.029810392703711,1.02536647201665,1.02700063497297,1.02693963997276,1.1350459927224,1.03593202974158,0.0215415211907938,0.0223336869090315,0.0221491292853607,0.0632049109213448,0.0296620221994952
50,0,2,0,4,-0.0203018962535304,0.0251194857565305,-0.0205342894909217,0.026020492448735,-0.0305026003109381,0.0788354521175972,-0.0152742838415143,0.0227184938533756,-0.0264058915952323,0.0324022675469973,1.05934339999713,1.06455818731774,1.06594264729644,1.1550300479477,1.07690095456263,0.0228382051309799,0.0254060553192369,0.0263120470313883,0.079371683482738,0.0329375273202014
50,0,2,0.1,4,0.00120959290533351,0.023422752542289,0.00162792690040892,0.0237656894645626,0.0134129083070902,0.0718575146040721,0.00557866016530317,0.0221587005968318,0.00228763802142451,0.0312255452512531,1.03654001869674,1.0409449985951,1.040616819768,1.13187005523161,1.0499285519128,0.0220790285430876,0.0233071018945742,0.0236495111632328,0.0716781331403061,0.0310746508127139
50,0,2,0.25,4,-0.000720576451325838,0.02699125920733,-0.000703657894506771,0.0270087781704832,0.00766903652653506,0.0739848982742316,-0.000923845730396389,0.0263097301048266,0.00926437458781537,0.0290657234534234,1.03124095618414,1.03366609586405,1.03442557440437,1.13048700963033,1.04319798536037,0.0261790349452361,0.0268568221417155,0.0268742294140633,0.0736737879041058,0.0290062234726596
50,0,2,0.5,4,0.00350578353680531,0.0243097220358898,0.00490751767783459,0.0247862286588213,0.00864207921828486,0.0675367247568931,0.00455144124455042,0.0241561995331974,0.00455206664919983,0.0300093368985749,1.06414339520467,1.06442284994931,1.06650575590199,1.16350663783707,1.0735565179876,0.024056134152934,0.0242004639439173,0.0246863812452855,0.0672737266663237,0.0298800115248608
50,0,2,1,4,-0.000481523931765926,0.0224834993510664,0.000409229943077349,0.0229743812256381,-0.00657422977150857,0.0825730027286085,0.00357332159734902,0.0209639779003089,0.000931050138161638,0.0289824770256375,1.04961528408142,1.05143261388658,1.05230939288777,1.15548126302631,1.05773971139687,0.0208719266380454,0.0223713137196079,0.0228596767886563,0.082203358212054,0.0288384314948691
50,0.1,0.1,-1,4,-0.126336282699412,0.0279213946311037,-0.120340690509068,0.0289781949229587,-0.0439211787764158,0.081705829457027,-0.148395800411693,0.0283179718440034,-0.108358575942473,0.0325723496699046,1.12541057421542,1.11222571633466,1.11190836066331,1.1928022572232,1.11730226083341,0.0501976955646102,0.043742643984254,0.0433151857405432,0.0832263702548517,0.0441510689018358
50,0.1,0.1,-0.5,4,-0.062229127794881,0.0245013782812679,-0.0621174538611167,0.0246521539756317,-0.0308783440869791,0.0765266762253819,-0.0662206421580296,0.0233993068343514,-0.0586651060586603,0.0308417929931667,1.0483574726328,1.04998319926639,1.05089743066704,1.13775306087953,1.05849547481631,0.0276674837480015,0.0282513357359731,0.0283874712799415,0.0770975149778088,0.0341291786970747
50,0.1,0.1,-0.25,4,-0.00637281228836306,0.0194133151635523,-0.00649234091694395,0.0197069032155021,-0.00353360116121171,0.0721646536459645,-0.00657269684535788,0.0190364392694635,-0.00692551966077337,0.0241722735919524,1.03205352006063,1.03422951255849,1.03490728061364,1.14022216808343,1.04454823059865,0.0189844574169371,0.0193568613241973,0.0196505191900064,0.0718163167149012,0.0240993750465644
50,0.1,0.1,-0.1,4,0.0203525376617621,0.0219236026703241,0.0194347985900465,0.0221598290227907,0.00495966945823723,0.0757807169299058,0.0162062906504228,0.0216053185600693,0.0173153944277171,0.0292127989714987,1.03139218846222,1.03316900940921,1.03307331942339,1.12329798433523,1.04059025153376,0.0217599358239149,0.0222282104462459,0.0224267412739124,0.0754264116663912,0.0293665578608286
50,0.1,0.1,0,4,0.00340878893182905,0.0251647414506332,0.00328894474185093,0.0257916439042711,0.00167529689512547,0.0676155842782356,0.00161811545882484,0.0248130191028081,0.00142458747937591,0.0304929416380657,1.04496504207264,1.04747799945656,1.048725302285,1.1322597623892,1.05792348410547,0.0246915723049321,0.0250505375853618,0.0256735028422647,0.0672803129765312,0.0303425063793618
50,0.1,0.1,0.1,4,-0.0143209082790376,0.0226860036986539,-0.014318383563408,0.022846494709975,-0.037149532474622,0.076814900613962,-0.0152498806537047,0.0205932546273932,-0.0128624846496632,0.0307865517883276,1.06000951816029,1.06220414281744,1.0628341543437,1.16870041999189,1.07222910692756,0.0207228472142085,0.0227776620940972,0.022937278344294,0.0778109138739752,0.0307980625407488
50,0.1,0.1,0.25,4,-0.0164210139787915,0.0259435441796981,-0.0168977029969337,0.0267143917065557,-0.0202764155410056,0.0635100801468356,-0.0181278567272571,0.0245225604196593,-0.0116176437942126,0.035063390753292,1.05924323704045,1.06204208072059,1.06322279609046,1.14206819697947,1.07229671202293,0.024728566807085,0.0260834761588913,0.0268663521145955,0.0636036627732929,0.0350230434468548
50,0.1,0.1,0.5,4,-0.0308332511645824,0.0194725388681028,-0.0261309285688884,0.0204562736166158,-0.0500648272347242,0.0686842353782938,-0.0300635504494395,0.0191895687854004,-0.0320195829149417,0.0243085617926392,1.0519054624155,1.05209322074305,1.05144534725773,1.14157955877233,1.06122755474501,0.0199974380070994,0.0203258655511405,0.021036817676405,0.0708473011274451,0.0252122726737229
50,0.1,0.1,1,4,-0.150902519768617,0.0290695572965859,-0.147488859190624,0.0297867044225208,-0.0742590099782148,0.0882704715294376,-0.170209398157189,0.0279614254816265,-0.122179323099042,0.0388086425633583,1.0815659112923,1.06842688484905,1.06734168327431,1.14567671737054,1.06710162374745,0.0567928575752509,0.0516957799826208,0.0513907344857598,0.0933435197347351,0.0535423863434815
50,0.1,0.2,-1,4,-0.132552080774141,0.0274992951957454,-0.128263292397628,0.0286080832609695,-0.0711390647488781,0.0917933185001816,-0.152598263832825,0.0268910569635838,-0.121864690611686,0.0312260448113906,1.10104114355852,1.08874332217147,1.08860225245864,1.19114971574387,1.08646031860876,0.0500428318035583,0.0449318528373211,0.0449165150213441,0.0963951184410257,0.0459209174052157
50,0.1,0.2,-0.5,4,-0.0573284299208621,0.0231335380150084,-0.0560062151754541,0.0238606565096655,-0.0400295813511033,0.0764250666522505,-0.0613068012924141,0.0214228323262201,-0.0411320910823423,0.0306220955125752,1.06656550268564,1.0673118034962,1.06799331745656,1.16072607409523,1.07461755045873,0.0250742420492965,0.0263044192021246,0.0268780493653965,0.0776453087021338,0.0321608339518184
50,0.1,0.2,-0.25,4,-0.0321701221595576,0.023471242209243,-0.032473901440236,0.0233839775031862,-0.051703937217547,0.0831921722168642,-0.0331244606639611,0.023136446606431,-0.0342358040098079,0.0330737553226344,1.04361418109956,1.04664479270072,1.04758452803691,1.17320434635791,1.06260580990687,0.0241179942676771,0.0243888027579576,0.0243216118904204,0.085449508479576,0.0340804768222192
50,0.1,0.2,-0.1,4,-0.0191092841761751,0.0230012534472981,-0.0197042932195481,0.0229697172734625,0.00621481031691351,0.0750279605392696,-0.0237485539999169,0.0220589305667965,-0.0159616128357873,0.0328968170890885,1.06452179510025,1.06509390566623,1.06608233903501,1.15074205483372,1.07877508389202,0.0225126297310495,0.0232514119217874,0.0232431278583771,0.0746914446038484,0.0329871060879627
50,0.1,0.2,0,4,-0.00562885272539781,0.019238166310802,-0.00637685116907649,0.0190334118002389,0.00171074354211997,0.0624839230000379,-0.00594426831809813,0.0182944181433737,-0.00229834963591613,0.0232782487115221,1.02952184664856,1.03343833255376,1.03358343931035,1.14516706568779,1.04209978074106,0.0182382803784943,0.0191736594622522,0.0189789089720703,0.0621744300285046,0.0231671398790134
50,0.1,0.2,0.1,4,-0.0124931434279631,0.0220775434324515,-0.0122561613502039,0.0218734251354945,-0.00527123044937516,0.0663983314295014,-0.0128773251146233,0.0206068775696217,-0.00996295293483773,0.0297437812104534,1.03868052576553,1.04188587527301,1.0422145198537,1.14217869242155,1.05552565447094,0.0206696686838813,0.0221232343480009,0.0219142715008593,0.0660941256428043,0.0296943227355829
