"contamination_level","ctam_sigma","ctam_mu","cook_cutoff","ctam_rho","robust_m_est_bias","robust_m_est_variance","robust_mm_est_bias","robust_mm_est_variance","robust_s_est_bias","robust_s_est_variance","ols_est_bias","ols_est_variance","ols_diag_est_bias","ols_diag_est_variance","ols_mspe","robust_m_mspe","robust_mm_mspe","robust_s_mspe","ols_diag_mspe"
0.1,1,0,4,0.4,0.0293677376719085,0.0307212473388509,0.00302272329231676,0.0278755090329932,0.000337472406901467,0.0699292971739298,0.187068160576135,0.0769604356597562,0.0105045625960453,0.0324258856357565,1.27625751858565,1.06701864085967,1.03730719918447,1.10082161050929,1.05084619137787
0.1,1,0,4,0.6,0.0390780905487175,0.040056703786139,0.00346719753932709,0.0324459538350967,0.000664597046174507,0.0777955332683199,0.261878909462139,0.101027840479956,0.0153794060535612,0.0374247823838138,1.39083002974992,1.09425346126012,1.05063524079685,1.1238287231668,1.06935084098688
0.1,1,0,4,0.8,0.0392193002083368,0.0362015007312346,0.00434811881029593,0.0334673043962557,0.00100590142660253,0.0721040361845836,0.260054465040471,0.0898592315180557,0.0172178438523565,0.038005398792596,1.38412196824128,1.09383625682852,1.05513642532986,1.110179622648,1.07564042296785
0.1,1,0,4,1,0.0420973382583202,0.0375167102805042,0.00267761689227874,0.0303012313054801,0.000581793033253031,0.0758088717903424,0.319166889520963,0.101135679829949,0.0154023779345187,0.0374904213951606,1.45012428290723,1.09578827870659,1.0468498874374,1.10556476649395,1.07036332736135
0.2,1,0,4,-1,0.0379187345675556,0.0216446735019075,0.0364974834418449,0.0252977253276379,0.0241061320957175,0.0775487191087807,0.0426779311400623,0.0207455980482703,0.02386021589274,0.027305639122281,1.05982297109672,1.05583666148132,1.05879090710214,1.11667189315711,1.04978858590985
0.2,1,0,4,-0.8,0.0306324251130427,0.0296405280037463,0.0234777739286125,0.0309667287421282,0.00168092088311736,0.0841232707238358,0.0550397013769884,0.0335783983275393,0.0154397966761899,0.0343080154962116,1.09022340642555,1.06230723667457,1.0572125635578,1.11391909651002,1.05362118596632
0.2,1,0,4,-0.6,0.0359745936760261,0.0370341771660459,0.0201309400911544,0.0373085969849189,0.00319384901201501,0.0836658598911682,0.0863353631132684,0.0502934083341218,0.0165480364247404,0.0389180871946745,1.15847620216239,1.08686360927292,1.0695811105378,1.11866218945586,1.0691984405691
0.2,1,0,4,-0.4,0.0602055155191904,0.0386592623444141,0.0274543708108765,0.0375478840499775,0.00255512005327947,0.0677384007104705,0.165978575819896,0.0614553421404591,0.0284619542878554,0.0367597009245187,1.24711026307349,1.11204539661808,1.07815664483973,1.09753175487967,1.07880421084601
0.2,1,0,4,-0.2,0.0869499332388249,0.0501668673631391,0.030546848725338,0.0501381255310588,0.00278441542696026,0.0844916944638941,0.271310021684252,0.080152015056373,0.0461257767074131,0.0508029985266503,1.38144663442241,1.15558157630402,1.10002783036591,1.12689176597525,1.11723863041658
0.2,1,0,4,0,0.10046548761721,0.0477102627360044,0.0291332336695525,0.0418060392059132,0.0016127358999347,0.0687172711990615,0.336916802736133,0.0929697017114454,0.0523715975378701,0.0461684826568653,1.46726008788241,1.17550913887436,1.09580190930727,1.11560863889713,1.12566797326981
0.2,1,0,4,0.2,0.135997077074827,0.0492643746784528,0.0319364539160009,0.0428509240334193,0.00219114171339828,0.0664034350358787,0.469132469778112,0.088489779744158,0.0730104985977703,0.0494817766061353,1.60115412611996,1.2155728262149,1.10403510742314,1.10927334215496,1.15711025950969
0.2,1,0,4,0.4,0.152089311803991,0.0552581883309032,0.0300516496151917,0.0515437493784178,0.00141277625117357,0.0684224537473708,0.564974326636858,0.10168804950976,0.0787841313327277,0.060777214629455,1.71118039641177,1.22997830796677,1.09726248373743,1.10708911745943,1.16833333247936
0.2,1,0,4,0.6,0.173744580761022,0.0540511911884537,0.0300943688827038,0.044094592000045,0.000724701754381221,0.0674294074629341,0.656375614682142,0.100545971069952,0.0941996169462498,0.0546989724715797,1.80355571035851,1.25762806059063,1.10400686441158,1.10777824888091,1.18037378661722
0.2,1,0,4,0.8,0.249663549005273,0.067491641033446,0.0334715168193896,0.045412753444963,0.00131270030425667,0.0677593650263369,0.883284495392683,0.111250007594982,0.150164647616555,0.0715130039359355,2.04255931116883,1.34912050599019,1.10685638316485,1.11164802908541,1.25690490622125
0.2,1,0,4,1,0.261610866842919,0.0817872535989356,0.0305102313762759,0.0480153664799788,0.000153990186649993,0.0703580861378747,0.956729176649413,0.131166174768824,0.164549760139892,0.0822212668337527,2.12805086359736,1.36351220607639,1.09716962763539,1.10643502675734,1.27362725849165
0.3,1,0,4,-1,0.0654131997773989,0.0240784683732424,0.0642523968954401,0.0246210589196798,0.0431581682800642,0.0817273354445342,0.0696721715480862,0.0221496448736451,0.0474626096540519,0.0306245895570135,1.0900656324016,1.08870754614915,1.08786837574275,1.14972846513037,1.07829186710473
0.3,1,0,4,-0.8,0.0525358209132415,0.0383648580828533,0.0427783436232188,0.0395141492833568,0.00752898259071403,0.0886894726238186,0.0859502893375707,0.0425273061933972,0.0324276328672496,0.041008942535104,1.13397326163678,1.1016057858466,1.09673503115457,1.13763569945666,1.08961112251697
0.3,1,0,4,-0.6,0.111204570366352,0.0426243899319226,0.0804201119342278,0.0434942878536361,0.00915930207680083,0.0959377144457111,0.200743009071436,0.05111243468073,0.0690895834807586,0.0465052000013873,1.28181168174439,1.18375040566386,1.1550756504668,1.14970352072529,1.14891469944554
0.3,1,0,4,-0.4,0.146544376029465,0.0553595530162604,0.0883588683364383,0.0582287230194605,0.0058155396665386,0.0978760849559552,0.30851852996061,0.0726256926996945,0.0866403664669805,0.0584577038810276,1.42134858585099,1.22912547516244,1.17189547141219,1.14539454775555,1.17157512112947
0.3,1,0,4,-0.2,0.223063096964862,0.0748059672413844,0.11409484834474,0.0730740120266471,0.00258819950041577,0.0828669283325228,0.477871253301905,0.0913120741939309,0.136473666700471,0.0692189491276813,1.60748434933456,1.32474978972787,1.21089675392128,1.11550729175982,1.23397320016657
0.3,1,0,4,0,0.296285926335713,0.0762742611658393,0.128761037143151,0.0765670006705173,0.00264239313150377,0.0894132566701976,0.670372636791048,0.0997059705628,0.190396341055795,0.0730068526505976,1.80276669103594,1.39613602887313,1.22932833945295,1.12861941153127,1.29563255037679
0.3,1,0,4,0.2,0.373252057653515,0.08433909455246,0.144297475196936,0.0796220524211087,0.00281873912037226,0.0794970775838975,0.850336003725093,0.0957901736636039,0.247953325488632,0.0779804360702743,1.98854091845812,1.48468910519156,1.2435935114945,1.11031791088422,1.35486223278392
0.3,1,0,4,0.4,0.497699891537433,0.0979191923638326,0.168712566978199,0.0988934412879579,0.00251177973292381,0.072851474796533,1.06060387868651,0.114784618396823,0.347913662014734,0.101419896932119,2.23291801484539,1.63625484499596,1.30088549092289,1.10962696694595,1.49098599762435
0.3,1,0,4,0.6,0.602948896336437,0.10164381996025,0.192120755602062,0.0956443330290067,0.00391274198336345,0.0743070466747682,1.2638342084605,0.111476011803442,0.425640349193127,0.0982250087686624,2.40992566296112,1.7271211375675,1.31444056670792,1.12194957203132,1.55645964359862
0.3,1,0,4,0.8,0.798014323397602,0.116170715948962,0.219543835014525,0.104896219560022,0.00486658844693147,0.0710264213150766,1.57260801268477,0.119655235988813,0.576447762192519,0.115264458915372,2.7331799420136,1.94764351817895,1.35015765937262,1.10447940716083,1.72867754660565
0.3,1,0,4,1,0.874122578645801,0.145885355514603,0.229558489912709,0.110803423377944,0.00503333410284703,0.0770366787913772,1.69296259284992,0.146267112925569,0.635010569062546,0.142039901014138,2.86293900908556,2.03517730323199,1.35454460698143,1.09296125634424,1.79901902798582
0.4,1,0,4,-1,0.0959202627624242,0.0208600970794202,0.0949457474471815,0.0211203280876595,0.0755777085929158,0.0783823653820542,0.101364796042613,0.0199603121073267,0.0765974267917804,0.0276557158744413,1.138630174807,1.13442046896616,1.13446471663739,1.19550128815498,1.12328109970058
0.4,1,0,4,-0.8,0.117313244574924,0.0385364663902258,0.108830773454328,0.0412018842722158,0.0313224572369634,0.0995421846716135,0.153662350677747,0.0423614203285297,0.0817254896575837,0.0436934312218117,1.22029910080098,1.17787338964353,1.17209616601281,1.17564350835941,1.14657786231531
0.4,1,0,4,-0.6,0.186013505236571,0.0510400372211533,0.153106801560836,0.0553645954880476,0.0176469169472721,0.108862107165816,0.291301019777847,0.057006654726694,0.127793380982337,0.0552425669619424,1.38074341449956,1.26596780021129,1.23787119193878,1.18115693344989,1.21840933684626
0.4,1,0,4,-0.4,0.321371255859108,0.0695157724935417,0.240303756231999,0.0745602604387548,0.0225488076276641,0.114710134712444,0.525241667593726,0.0757874695141141,0.230393719572779,0.0719709645413468,1.63557813070869,1.42042963791782,1.34567452269214,1.18856386489302,1.33846514157144
0.4,1,0,4,-0.2,0.492771711891197,0.0860565477609561,0.327066738085217,0.0935373896672529,0.0221187749772811,0.100747195417081,0.810033678268564,0.091658582302636,0.354170678160499,0.0876991308850712,1.95259794351359,1.61936866385985,1.45924157372967,1.16105067861562,1.49174674714308
0.4,1,0,4,0,0.658306857581742,0.0971983983956081,0.430119179601179,0.114480408054177,0.0140603282726123,0.107774729672384,1.04731225700592,0.0956039372308844,0.475180489087071,0.0972134255219866,2.1908678332702,1.79113233399423,1.57796978233845,1.15132574410861,1.60866993949635
0.4,1,0,4,0.2,0.824937697770978,0.0945180036011424,0.496640705587374,0.12104267834885,0.0200181617555393,0.112092655776912,1.30395581091998,0.0900791350641447,0.589933243388015,0.0913425548335475,2.41070464413472,1.92591596993093,1.62063394588723,1.14753009075842,1.69328583452041
0.4,1,0,4,0.4,1.04313485832977,0.108241749918607,0.606096961659317,0.122936080147883,0.0162702413161647,0.0899786555724664,1.58949567085099,0.109992721291253,0.763425828914876,0.106645798516909,2.74062474293413,2.18831202571504,1.77322425513258,1.13953378469053,1.91578997992807
0.4,1,0,4,0.6,1.24707554086271,0.138611444442006,0.721091167400631,0.177720318717006,0.0189917716802822,0.0948151086433444,1.83198909513466,0.125794605918051,0.924797053120597,0.143863455861696,3.0402676087761,2.45386545648722,1.9645354440046,1.15129904349435,2.14222064140105
0.4,1,0,4,0.8,1.59422848158569,0.125084646691391,0.899584826239655,0.171297828199376,0.0141846863857366,0.0873088663727225,2.2440423856722,0.113488680339568,1.23590934449567,0.129050248170111,3.43324993533647,2.78249910346928,2.11818479952206,1.13023824483567,2.43530847397213
0.4,1,0,4,1,1.78298857867688,0.135211012295935,0.933101864177142,0.195801988426259,0.0159724231100965,0.0790620638754509,2.4730990001035,0.123039435146144,1.38934116182423,0.140683527996996,3.62056892755888,2.93778719450617,2.15117409109297,1.11089442524359,2.56021585746204
0.5,1,0,4,-1,0.122943371045585,0.0227594614231043,0.123377384493967,0.0241787096055585,0.101558846768807,0.0782678379994273,0.125731828578183,0.021397609547249,0.103686377901824,0.0263787451274677,1.17274336844718,1.17120726317892,1.17441527108346,1.24263889029348,1.15798879122619
0.5,1,0,4,-0.8,0.17416701482692,0.0381118701974427,0.164250338803711,0.0402574431298875,0.0613670125771618,0.10888761139498,0.21760773772218,0.0395453113072981,0.134437804496562,0.0405042257711281,1.27424530787022,1.23122842914976,1.22292240513765,1.23071347035642,1.19640413151658
0.5,1,0,4,-0.6,0.329121701432603,0.0492644548518307,0.297619678030253,0.0529802657017581,0.0520136426369597,0.12678586939426,0.440538936318138,0.0493577844216885,0.246772128737383,0.0586836073858753,1.51300908901085,1.40094175579507,1.37458166237063,1.22699171299636,1.33168006294316
0.5,1,0,4,-0.4,0.54953344250263,0.0863416377326625,0.473067513773667,0.0974777172661133,0.0468289917409036,0.16403299461794,0.758826111104023,0.0810569694876072,0.423808474582094,0.0905873448758172,1.90959345241957,1.69373466480089,1.62710636428055,1.27259183388253,1.5769714078811
0.5,1,0,4,-0.2,0.800184469839015,0.0880371239269455,0.683182187541245,0.0987038956049946,0.0711231623466205,0.151185857426972,1.05924182230897,0.083408121260344,0.63145884298353,0.0972804331596372,2.18367282910408,1.92933077625359,1.82758266216569,1.28945925579545,1.78158641720687
0.5,1,0,4,0,1.13011880439273,0.098207207401115,0.949749298981913,0.119308448887161,0.0847790103841631,0.180841411123421,1.45893394465466,0.0897244308261373,0.935686702942084,0.108725945844646,2.62102793226355,2.29293465416203,2.13215145018118,1.32891296771343,2.11489955820783
0.5,1,0,4,0.2,1.34250222422843,0.118242568999542,1.12327152961787,0.140598243008634,0.0711942945747929,0.180261974281734,1.73423557407933,0.107038236875214,1.0471717547642,0.129148644365281,2.91027979690942,2.52018514619517,2.3209335635118,1.27292420831431,2.23193002785644
0.5,1,0,4,0.4,1.69890062993787,0.11548615683509,1.42634873421603,0.142601196279928,0.0953646684139366,0.204263888122104,2.10792793449791,0.107174585784881,1.35520550685313,0.119125440557208,3.32860431841145,2.91011503914296,2.65273060192625,1.34814056131849,2.5625681622482
0.5,1,0,4,0.6,2.01575114814049,0.131959125996653,1.68572560545561,0.161007803418589,0.0889708129009931,0.219024982181994,2.44849191398278,0.116834598583849,1.68150248321951,0.144465548535899,3.55361723107836,3.14275226606095,2.84927629753987,1.35200035850509,2.84049718433576
0.5,1,0,4,0.8,2.34084685072188,0.135165991124269,1.95975700242323,0.178767830890026,0.0933725536962911,0.197092388665378,2.80543719980616,0.123473767479477,1.9509070127826,0.144601945649725,3.98025714375062,3.52752474042519,3.18762129051075,1.32466334000756,3.15609492779002
0.5,1,0,4,1,2.67666294897834,0.146988397847251,2.2370950775348,0.198625929327857,0.080868597885929,0.185824128333877,3.11345115091943,0.14194040594785,2.23485743126605,0.173244286379013,4.33016744308706,3.8950084889677,3.50505949790912,1.30999114083834,3.48581867563474
0.6,1,0,4,-1,0.147407584168776,0.022722536598365,0.147285962024482,0.0229541343161851,0.136671144602803,0.0766081483175347,0.147882782964584,0.021264547984407,0.132185672460847,0.0299772395127934,1.19036789242142,1.19186758572465,1.19202141928938,1.26012357851437,1.18648713088037
0.6,1,0,4,-0.8,0.240858247559671,0.0439463841323016,0.233980634881242,0.046598872678708,0.100933824290355,0.130896161149512,0.276585316185988,0.0440806810918938,0.202755270370501,0.0564464893612979,1.33755487752744,1.29986378914416,1.29541241286296,1.28124745994863,1.2775835339831
0.6,1,0,4,-0.6,0.475086372434018,0.0653111869849484,0.439004557608969,0.0768577620692894,0.139169574724686,0.191731728571559,0.578616340492684,0.061341114419853,0.394154495574566,0.0763722553128958,1.67228036656982,1.56883739369482,1.54202497247075,1.39925638427926,1.50785374397873
0.6,1,0,4,-0.4,0.815680638466775,0.0740594136532496,0.761479338661976,0.0796042023731142,0.190648674315725,0.213328412212195,0.981120676103331,0.0716477460254686,0.687524376303618,0.0901830930195628,2.11203158011014,1.94746477132346,1.89804929464381,1.49384058920093,1.84325927072521
0.6,1,0,4,-0.2,1.1558293139671,0.0798250714807607,1.06604030038722,0.0925461966182521,0.236270952677941,0.258415537300785,1.37988726041514,0.0714830026314778,0.955861947484299,0.103825296177862,2.5257226046357,2.30544495719807,2.22627549108195,1.58956576319692,2.14122899317071
0.6,1,0,4,0,1.50529184261254,0.104163419305374,1.38841707078529,0.117747619697864,0.225315501744765,0.288700674490897,1.75659658799389,0.0931978009884159,1.26917672802074,0.113334049446225,2.89778771060052,2.65573078042361,2.55169328912895,1.58641338115937,2.42613695208794
0.6,1,0,4,0.2,1.97262844246111,0.123302693112717,1.86850732118548,0.136721403092748,0.361903671353273,0.360601495803512,2.22545313949491,0.108248532917264,1.72181008349559,0.141337654587091,3.42611856527764,3.18335814207765,3.09249369144693,1.82066624238769,2.9575543718138
0.6,1,0,4,0.4,2.30713414899691,0.117428216047703,2.15210346357472,0.13695158377868,0.439341295262986,0.380802416333369,2.59944542644925,0.104149547057374,1.97917168628672,0.133858813660724,3.76529891656186,3.48216511048558,3.34970202671213,1.92155651339846,3.18346474365741
0.6,1,0,4,0.6,2.7327038374248,0.124219655434907,2.59453381363721,0.140269686195739,0.534684128091786,0.462460956085338,3.00639066215022,0.116101723637364,2.41961187560394,0.146890785038455,4.20998761493609,3.94240962013367,3.81884491749439,2.09571190290489,3.65704579290013
0.6,1,0,4,0.8,3.0025890702096,0.115201011773512,2.85526158082722,0.136932969419759,0.651081897864141,0.508853258132862,3.30253465333584,0.102826325311547,2.65048514986793,0.142427405216835,4.42497537856389,4.13919855550856,4.01618850027083,2.25904063461077,3.82942069365791
0.6,1,0,4,1,3.36608822629761,0.128110591300327,3.17022567553652,0.15476322541157,0.741439162417342,0.586802830753772,3.67695778276448,0.117988846712464,3.00277860324415,0.166934283841677,4.88567779462074,4.57699507733338,4.41072391701567,2.44446952231142,4.26792197494031
0,1,0,4,-1,1.13604787192967e-05,0.0102532952278437,8.94775855431786e-06,0.010564678706263,9.0717885917966e-05,0.0329002917386251,1.94266230030544e-05,0.00998342788376311,1.10440381083448e-05,0.013825689994415,1.01559693587534,1.01618239406194,1.01645297198671,1.05284583060594,1.02085012885274
0,1,0,4,-0.8,7.17139828483501e-05,0.0105279013884173,7.00652405133872e-05,0.0106372544282218,0.000167975825099703,0.0335296584531536,8.87917218400903e-05,0.0101561627638625,4.43676423878141e-05,0.012176322291759,1.0137925087826,1.01483099372812,1.01500776492572,1.05429142745207,1.01705689774002
0,1,0,4,-0.6,2.45701175296034e-05,0.0109311198542768,2.46826196322074e-05,0.0109668128544833,5.30529736999335e-05,0.0349526701350984,2.40252256013022e-05,0.0101723546399759,1.55259562839671e-05,0.0139132097994029,1.01455988610713,1.01594317188905,1.01611136877014,1.05022535082187,1.01897216223339
0,1,0,4,-0.4,1.15391208322401e-05,0.0105594007785741,1.00570847750464e-05,0.01056588893392,0.000130526645557789,0.0372197444258534,7.06899471815404e-06,0.0100924196157108,1.56888519490747e-05,0.0133045663993981,0.996604532375664,0.99725934401134,0.99728157654328,1.04016273724341,1.00060030616015
0,1,0,4,-0.2,7.1327402185503e-05,0.0104439414009073,6.65393143302294e-05,0.010674993385997,0.000144820139435752,0.0361539133205678,4.84992994660485e-05,0.0100413240546694,5.95004169203112e-05,0.013125753581544,1.00068031911941,1.00186634530335,1.00237643159045,1.04121462771357,1.00574639009608
0,1,0,4,0,7.45830453792056e-06,0.0101148460911892,9.15211223617954e-06,0.0101267451202869,0.000303680312311226,0.0338501401578288,4.43154357597524e-06,0.00934972233010873,3.41403509388907e-06,0.0132225274797596,1.01701090418342,1.01764098115232,1.01755667983547,1.05095298400665,1.02091046811019
0,1,0,4,0.2,6.10429333047192e-06,0.0106725488115531,4.56971251520025e-06,0.0107700763643504,2.4950969122173e-05,0.0390711558569701,1.94345893168518e-06,0.00988777561138986,1.91901059377545e-05,0.0137299930734575,1.00662493578346,1.00742195654981,1.00754972786112,1.04624125143157,1.01042278603972
0,1,0,4,0.4,6.07164983512138e-05,0.0104341004238806,6.87153199612595e-05,0.0104976034460885,0.000692653284177018,0.0318951827874936,5.03070934036816e-05,0.0100292257841592,2.92623353449602e-05,0.012368504673681,1.01384324599942,1.01423365487147,1.01442177423257,1.04906664035689,1.01607966840245
0,1,0,4,0.6,1.82789303462977e-05,0.0119966166005233,2.38262290208541e-05,0.0123363908229609,6.11970971809063e-05,0.0404545031680029,1.26303078707166e-05,0.0108602995744146,9.65046482717014e-06,0.0150214666952223,1.00167012094144,1.00308620646894,1.00395265788953,1.04323378579926,1.00711232056517
0,1,0,4,0.8,3.43418526710314e-06,0.010591666435463,3.75618960020708e-06,0.0107286017501801,0.000104741296318256,0.0340108812748695,3.62971439222287e-06,0.0103300924992623,1.20318986097433e-05,0.0127014586067293,1.01949209597892,1.02032179815008,1.02059534154233,1.05950310737864,1.02421758321915
0,1,0,4,1,3.75336222066851e-05,0.0104416831924021,4.34130549029944e-05,0.0103944862097567,5.11911568275133e-05,0.0340796776755313,5.87687801880341e-05,0.00985947100623744,4.77147928101605e-05,0.0133475369092638,1.02862627211771,1.02939029210531,1.02923682947093,1.0649633498868,1.03278858066728
0.1,1,0,4,-1,0.0093720439315201,0.0123268688119186,0.00902902550783539,0.0130439389825536,0.00387411147411987,0.0436679170836927,0.0120433581093197,0.0118460394145497,0.00483270785216262,0.0141070551663929,1.0296081077934,1.02779744443381,1.02861289841369,1.06340751400048,1.02637485180364
0.1,1,0,4,-0.8,0.0069191044929337,0.0127308948383733,0.00482492988251761,0.0127436252038673,0.000644212318236465,0.0397386913062761,0.0144715545149558,0.0145746243374633,0.00309992656825115,0.0140160796291905,1.03564496988392,1.02641246708406,1.02442302466255,1.05827719310668,1.02500571668521
0.1,1,0,4,-0.6,0.00811328775379269,0.0131915522555934,0.00344139382560904,0.0134292650406851,0.000412031139064509,0.0386939238205371,0.0274941675838142,0.0170783109435434,0.00343438889024875,0.0143833325097906,1.04137556153513,1.01624663354318,1.01184451896792,1.04281345890867,1.01382970505516
0.1,1,0,4,-0.4,0.0109324220063395,0.0174392913054362,0.00386533624317666,0.0168559419351949,0.00035817324340806,0.0385668787650797,0.0433253251964938,0.0260237916557511,0.00494538349780098,0.01763125408617,1.07970287272219,1.03631926490002,1.02805910340439,1.05664310996686,1.03000149903116
0.1,1,0,4,-0.2,0.0153598867710782,0.0165741525335783,0.00400354919126867,0.0150963302256077,0.000354864774469724,0.0387648793139056,0.0721659813350789,0.030193819172028,0.00650223109673293,0.0174987278682872,1.10273353720711,1.03395458469538,1.02262217290778,1.05210931452978,1.02783565777369
0.1,1,0,4,0,0.0220265073080738,0.0147954107046532,0.00461366857080368,0.0139387704145444,0.000768185936607362,0.0364265113923803,0.115454733679903,0.0299788639870919,0.00873585320380868,0.015053400034387,1.15152410383353,1.04124120287201,1.02323150060937,1.04906800457269,1.02877174821395
0.1,1,0,4,0.2,0.0254262962038161,0.0159779384894634,0.00429399929987975,0.0153963928009022,0.000316040618686519,0.0356679233168467,0.141291851773638,0.0340452391865322,0.0104115804853133,0.0162591643692206,1.19775617530396,1.05783787453017,1.03476199391434,1.06225046879221,1.0434440860215
0.1,1,0,4,0.4,0.0296773926186403,0.0157201321607252,0.00434993386866117,0.0140375693617361,0.000387067577571835,0.0346573421036623,0.187148905315185,0.0378343857059687,0.012731983580544,0.0162528449772708,1.24112848497611,1.06074252365571,1.03469655381046,1.06385723584551,1.04568837017931
0.1,1,0,4,0.6,0.0357535101632783,0.016822109067417,0.00445574805599749,0.0135240831681248,0.000415907780593719,0.0315511128005574,0.232175115269776,0.0461475844553509,0.0163982466874834,0.0168179757716392,1.29042260728895,1.05326414892361,1.01592657834238,1.03708549283173,1.03256070918706
0.1,1,0,4,0.8,0.0397450051343961,0.0163532137452418,0.00349188441031327,0.0136397427953894,0.000335329068148866,0.0296742529104105,0.2907302913805,0.0415508996823149,0.0166425804057632,0.0170753249689354,1.3368501040459,1.05423251172373,1.01516738910724,1.0397090790627,1.03210806170001
0.1,1,0,4,1,0.0454034739569353,0.0146088928131145,0.0036296922902338,0.0124289808334491,6.37627372107487e-05,0.0339160991340903,0.339360191364649,0.0494432969439259,0.0200890618995493,0.0158958919290088,1.39437509202914,1.05959275897773,1.01622244943749,1.0448593865747,1.03646063444952
0.2,1,0,4,-1,0.0332872216499252,0.0107240208690821,0.0321980637916842,0.0114072588384471,0.0146123029237424,0.0465759538170684,0.0384591640042396,0.0104854372548276,0.0209227058115547,0.0132016390314503,1.05848118240447,1.05380476455186,1.05359337084669,1.08688361024702,1.04404167966412
0.2,1,0,4,-0.8,0.0286975100727394,0.0152014540639116,0.0220499076370487,0.0158776924173187,0.00365595816711074,0.0435435865339899,0.053399719903901,0.0177823749818344,0.0152267426144413,0.0154516351964084,1.06864457277172,1.04114661866305,1.03554740935577,1.05441807982269,1.02814338105964
0.2,1,0,4,-0.6,0.038901538347707,0.0170772250292643,0.0224115688948552,0.0171030840760697,0.00141326562549946,0.0413277767734407,0.0950909888279832,0.0244207869659942,0.0198982636869213,0.0187768507085297,1.1296077644599,1.06169826543494,1.04444322987354,1.05066469559115,1.04394169553842
0.2,1,0,4,-0.4,0.0571342606364667,0.0190077890416311,0.0253117579478916,0.0196539893445398,0.00195553532906426,0.0369593297844909,0.170568254317699,0.027849915698021,0.028007313653704,0.0192537003741426,1.20297071551079,1.07744432552539,1.04614543157963,1.0499309926733,1.04927966463319
0.2,1,0,4,-0.2,0.0769813791610849,0.0194223846630729,0.0265185022074464,0.018909974500664,0.00150869787340027,0.0400324668740567,0.260782950923509,0.0346207501032219,0.0396687569693541,0.0208177633270201,1.29784406793506,1.09818813707656,1.04902373030028,1.05380204914403,1.06550503933728
0.2,1,0,4,0,0.101955700911387,0.0257398017579956,0.0289941113319152,0.0230590236269033,0.000162036710173971,0.0381821042207831,0.354244471687641,0.0440512251353784,0.0501853416598645,0.0243686496991291,1.40795802339659,1.13789342439834,1.06410696588952,1.05480302133581,1.08839488151876
0.2,1,0,4,0.2,0.132967607383867,0.0243680157694096,0.0289971774973074,0.0197989610893459,0.000706789692789367,0.0322103053121651,0.490546293383575,0.0479789316567246,0.071456958796582,0.0251862241131514,1.54633986009314,1.1604316169249,1.0516375068012,1.04242546612054,1.10264296764043
0.2,1,0,4,0.4,0.157779964586482,0.0255152153021838,0.0318238428038117,0.020839333963837,0.00187541430089101,0.0354153411711813,0.592496161558713,0.050125387872187,0.0900487539097146,0.0269273127448371,1.64804499339976,1.179203660295,1.04777997430652,1.03973186641812,1.11379294033917
0.2,1,0,4,0.6,0.178302569052286,0.0290369212611163,0.0308760616540123,0.0242481219724012,0.00103982632273185,0.0334367516749307,0.695976476233596,0.051868121685556,0.11039065721345,0.0316352760118551,1.76398831957629,1.21770090319614,1.06366241181859,1.0511013772545,1.15407525009879
0.2,1,0,4,0.8,0.217173525477172,0.0336515871532385,0.0309478420771965,0.021903437331157,0.00100104232357856,0.0346990526183761,0.84438756576935,0.0640215255203234,0.14064951417314,0.0364433844760324,1.93023186053614,1.26480604690843,1.06655426614277,1.0587069835854,1.19322735607884
0.2,1,0,4,1,0.275680403103125,0.034074614934667,0.0296372606269978,0.0226791309283393,0.000111643613142351,0.0348143568702788,1.06002307390596,0.0563535273887033,0.187943910517758,0.0379269389881248,2.15875066328572,1.32939695765344,1.06557560684508,1.05089807741433,1.24859919734747
0.3,1,0,4,-1,0.0678388277069963,0.0096507036117118,0.0670809795314361,0.0101876130658031,0.0531898716840713,0.0364245139189514,0.0729064750244132,0.00920362589968448,0.0495080152733936,0.012663595220494,1.07357493038645,1.06979917248222,1.06998946844763,1.10072846408319,1.05559280351723
0.3,1,0,4,-0.8,0.0617920885871354,0.0170122927799502,0.0519991387321711,0.0182878058407603,0.0106672162980509,0.0454335325385056,0.0959894757950367,0.0187302796503997,0.0382120038999135,0.0183370289685071,1.12602511142526,1.0887274630378,1.08093952100066,1.07860947373774,1.0664336011934
0.3,1,0,4,-0.6,0.105147449915951,0.0206867263287741,0.0762537889528726,0.0223366377147517,0.00611281185037055,0.0402306907890072,0.201448006825444,0.0268652536474758,0.0610737922297521,0.0213253757880274,1.23815731341638,1.13331114483548,1.10602869724399,1.06327465194563,1.09253904249708
0.3,1,0,4,-0.4,0.166671577231077,0.0283309736675485,0.0994233166210246,0.0292212174035163,0.00536860236375896,0.0427945691670511,0.352991408962793,0.0357421684901126,0.102745218378811,0.0285943743980854,1.39452439789169,1.19643337405867,1.12937970154282,1.054888523308,1.13379350946741
0.3,1,0,4,-0.2,0.217302356569196,0.0316542257422173,0.113102361135784,0.0320846425846958,0.00443284220492333,0.0397219109455509,0.488608006426247,0.0428446679077172,0.143318234823656,0.03417476053656,1.55269765159286,1.26576320443792,1.16142340120018,1.06435890081629,1.19624103746912
0.3,1,0,4,0,0.259282626284076,0.0319048650422126,0.107293105328019,0.0328501680373438,0.00369195187483191,0.0366453819570122,0.630026319254898,0.0428720926351443,0.168331477718139,0.0343570031983811,1.68553656845305,1.30034499212831,1.14867814314667,1.05583857024351,1.21441444592982
